Timestamp;JB1_TEM1.J_MV_Incomer_1#Real Energy Into the Load#kWh;JB1_TEM1.J_MV_Incomer_2#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_DB_AC1_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_DB_AC2_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_DB_CC_A_TCP#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_GeneratorAController#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_GeneratorBController#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_HVACAEBO#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_HVACBEBO#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_MDB_A_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_MDB_B_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_UPS_A_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM1.J_TEM_1_UPS_B_Mainswitch#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_HVAC_A_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_HVAC_B_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_Main_Incomer_LSVP#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_MLV_A_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_MLV_B_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_Rectifier_A_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_Rectifier_B_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_UPS_A_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM_2_UPS_B_Total_Load#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM2_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM2.J_TEM2_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Gen_A_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Gen_B_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Rectifier_A_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Rectifier_B_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_HVAC_A_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_HVAC_B_Supply#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_LSVP#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_MLV_A#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_MLV_B#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_TEM_3_MLV_A_UPS#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_TEM_3_MLV_B_UPS#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_TEM_3_UPS_A3#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Total_Load_TEM_3_UPS_B3#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Utility_Supply_To_EC_A#Real Energy Into the Load#kWh;JB1_TEM3.J_TEM_3_Utility_Supply_To_EC_B#Real Energy Into the Load#kWh
2022/02/18 11:15;36656232;31331590;12110185;10442971;36069044;38280,2;48226,2;12110151;10442945;22303714;40818908;19099352;17507594;9242599,168;9858218,466;32368728;37484506,48;34735930,89;519121,786;60791,771;24774831,14;22672166,48;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7140366,5;5283508,705;33153408;30774415,86;25417296,88;16705536,23;14843856,31;4304596,45;3277153,516;30706773,94;25204843,73
2022/02/18 11:30;36656844;31331914;12110232;10443007;36069356;38280,2;48226,2;12110242;10443017;;40819052;19099426;17507660;9242634,652;9858249,153;32369018;37484666,02;34736056,53;519123,645;60791,965;24774955,4;22672256,33;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7140409;5283535,934;33153704;30774564,29;25417456,13;16705623,57;14843950,57;4304612,979;3277153,516;30706945,8;25204985,38
2022/02/18 11:30;;;;;;;;;;22303882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022/02/18 11:45;36657460;31332240;12110279;10443043;36069664;38280,2;48226,2;12110242;10443017;22304042;40819204;19099500;17507726;9242672,422;9858283,267;32369310;37484843,88;34736185,37;519125,677;60792,149;24775064,74;22672357,38;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7140450;5283564,576;33154002;30774722,98;25417599,9;16705709,81;14844033,59;4304628,995;3277153,516;30707098,41;25205124,81
2022/02/18 12:00;36658072;31332566;12110327;10443081;36069976;38280,2;48226,2;12110335;10443090;22304206;40819352;19099572;17507790;9242714,199;9858313,253;32369600;37485000,94;34736313,95;519127,47;60792,333;24775174,25;22672444,83;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7140492,5;5283593,176;33154298;30774873,94;25417744,15;16705796,09;14844118,84;4304644,406;3277153,516;30707248,82;25205268,7
2022/02/18 12:15;36658680;31332892;12110373;10443119;36070288;38280,2;48226,2;12110335;10443090;22304366;40819500;19099644;17507856;9242749,53;9858347,449;32369890;37485160,32;34736457,15;519129,203;60792,514;24775285,93;22672535,33;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7140535,5;5283622,375;33154596;30775025,47;25417883,68;16705887,52;14844200,39;4304662,334;3277153,516;30707405,36;25205410,81
2022/02/18 12:30;36659296;31333220;12110415;10443155;36070596;38280,2;48226,2;12110423;10443163;22304524;40819652;19099716;17507920;9242783,617;9858378,586;32370182;37485314,6;34736583,56;519130,992;60792,7;24775395,79;22672622,68;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7140580,5;5283655,736;33154898;30775182,3;25418023,52;16705977,4;14844297,07;4304678,157;3277153,516;30707556,54;25205553,3
2022/02/18 12:45;36659908;31333550;12110459;10443192;36070908;38280,2;48226,2;12110423;10443163;22304682;40819804;19099790;17507986;9242820,253;9858409,072;32370476;37485480,18;34736714,33;519133,022;60792,884;24775503,66;22672713,48;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7140623,5;5283682,283;33155198;30775337,09;25418163,24;16706061,97;14844371,76;4304692,357;3277153,516;30707709,9;25205698,17
2022/02/18 13:00;36660524;31333870;12110505;10443231;36071220;38280,2;48226,2;12110513;10443239;22304794;40819956;19099862;17508050;9242856,357;9858440,499;32370768;37485638,1;34736840,16;519134,872;60793,066;24775614,98;22672803,92;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7140668,5;5283714,258;33155492;30775489,84;25418307,4;16706155,63;14844461,2;4304706,776;3277153,516;30707861,55;25205839,97
2022/02/18 13:15;36661140;31334194;12110550;10443269;36071532;38280,2;48226,2;12110513;10443239;22304958;40820104;19099934;17508114;9242898,929;9858471,649;32371060;37485800,22;34736966,87;519136,697;60793,275;24775721,81;22672889,12;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7140717;5283747,569;33155788;30775645,67;25418451,67;16706246,47;14844548,34;4304720,272;3277153,516;30708023,53;25205979,63
2022/02/18 13:30;36661760;31334520;12110595;10443306;36071844;38280,2;48226,2;12110601;10443315;22305118;40820260;19100006;17508178;9242936,469;9858502,427;32371354;37485961,45;34737093,54;519138,547;60793,46;24775831,95;22672984,64;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7140765,5;5283781,063;33156084;30775802,62;25418595,28;16706338,7;14844631,66;4304733,407;3277153,516;30708181,29;25206121,13
2022/02/18 13:45;36662376;31334844;12110642;10443344;36072156;38280,2;48226,2;12110601;10443315;22305280;40820412;19100082;17508242;9242974,819;9858537,829;32371648;37486115,31;34737237,8;519140,377;60793,637;24775952,81;22673072,62;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7140812;5283811,911;33156382;30775952,85;25418728,81;16706426,86;14844717,81;4304746,211;3277153,516;30708334,94;25206257,49
2022/02/18 14:00;36662992;31335166;12110687;10443381;36072468;38280,2;48226,2;12110693;10443389;22305440;40820560;19100154;17508308;9243011,244;9858568,132;32371940;37486287,44;34737363,61;519142,181;60793,814;24776060,05;22673159,97;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7140860,5;5283845,078;33156678;30776104,22;25418875,31;16706513,27;14844803,3;4304759,868;3277153,516;30708491,93;25206399,12
2022/02/18 14:15;36663608;31335492;12110731;10443419;36072780;38280,2;48226,2;12110693;10443389;22305602;40820712;19100226;17508372;9243049,104;9858597,81;32372232;37486438,71;34737485,92;519143,92;60793,995;24776165,54;22673261,47;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7140891,5;5283877,269;33156976;30776258,51;25419022,42;16706605,09;14844889,11;4304772,721;3277153,516;30708648,33;25206540,66
2022/02/18 14:30;36664224;31335816;12110779;10443457;36073096;38280,2;48226,2;12110783;10443465;22305762;40820860;19100298;17508438;9243090,867;9858632,487;32372524;37486618,08;34737629,72;519145,987;60794,203;24776272,36;22673350,56;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7140940,5;5283908,129;33157272;30776418,09;25419148,3;16706688,85;14844973,01;4304785,821;3277153,516;30708804,66;25206682,89
2022/02/18 14:45;36664844;31336142;12110823;10443496;36073408;38280,2;48226,2;12110783;10443465;22305924;40821016;19100370;17508502;9243130,05;9858664,354;32372818;37486779,93;34737755,47;519147,827;60794,386;24776394,98;22673441,06;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7140989,5;5283940,365;33157570;30776572,24;25419295,13;16706779,35;14845058,5;4304799,679;3277153,516;30708961,42;25206822,55
2022/02/18 15:00;36665460;31336470;12110871;10443535;36073724;38280,2;48226,2;12110875;10443542;22306086;40821172;19100442;17508566;9243169,391;9858695,946;32373112;37486937,39;34737885,35;519149,649;60794,575;24776505,57;22673528,3;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141036,5;5283973,328;33157868;30776746,59;25419439,12;16706870,41;14845153,86;4304813,902;3277153,516;30709120,33;25206980,01
2022/02/18 15:15;36666080;31336796;12110917;10443574;36074036;38280,2;48226,2;12110875;10443542;22306248;40821328;19100514;17508630;9243207,836;9858727,172;32373404;37487095,09;34738017,24;519151,502;60794,755;24776615,06;22673615,71;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141085;5284006,161;33158168;30776884,93;25419581,25;16706959,43;14845229,05;4304827,07;3277153,516;30709259,27;25207103,62
2022/02/18 15:30;36666700;31337122;12110963;10443613;36074352;38280,2;48226,2;12110967;10443618;22306410;40821484;19100586;17508694;9243245,44;9858758,257;32373696;37487256;34738143,91;519153,269;60794,939;24776726,84;22673702,19;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141131,5;5284037,82;33158466;30777047,91;25419722,04;16707046,08;14845326,24;4304840,599;3277153,516;30709421,6;25207252,02
2022/02/18 15:45;36667312;31337446;12111008;10443651;36074664;38280,2;48226,2;12110967;10443618;22306572;40821644;19100660;17508762;9243282,782;9858789,608;32373988;37487415,29;34738283,34;519155,049;60795,12;24776837,14;22673802,65;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141179;5284071,551;33158762;30777210,37;25419865,1;16707135,13;14845410,1;4304853,551;3277153,516;30709583,66;25207399,02
2022/02/18 16:00;36667928;31337772;12111053;10443689;36074980;38280,2;48226,2;12111057;10443693;22306734;40821796;19100734;17508826;9243320,006;9858820,814;32374278;37487569,86;34738410,09;519156,834;60795,306;24776948,19;22673888,88;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141227,5;5284103,605;33159060;30777348,87;25420011,27;16707221,36;14845497,82;4304866,819;3277153,516;30709745,5;25207536,45
2022/02/18 16:15;36668544;31338100;12111098;10443727;36075292;38280,2;48226,2;12111057;10443693;22306894;40821948;19100806;17508890;9243355,619;9858851,784;32374570;37487725,47;34738538,11;519158,668;60795,494;24777058,64;22673977,25;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141275,5;5284136,03;33159360;30777511,85;25420141,02;16707309,7;14845580,6;4304879,823;3277153,516;30709902,07;25207674,45
2022/02/18 16:30;36669152;31338422;12111143;10443763;36075600;38280,2;48226,2;12111145;10443767;22307054;40822100;19100878;17508956;9243397,107;9858882,437;32374858;37487906,57;34738664,82;519160,496;60795,673;24777165,4;22674067,04;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141325;5284171,264;33159656;30777672,29;25420277,61;16707396,91;14845665,37;4304893,34;3277153,516;30710052,72;25207812,72
2022/02/18 16:45;36669764;31338744;12111189;10443799;36075912;38280,2;48226,2;12111145;10443767;22307216;40822248;19100950;17509022;9243435,219;9858913,382;32375148;37488066,93;34738791,73;519162,308;60795,861;24777275,48;22674156,36;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141373,5;5284198,952;33159952;30777826,4;25420420,41;16707497,6;14845749,63;4304906,207;3277153,516;30710204,08;25207953,69
2022/02/18 17:00;36670376;31339066;12111234;10443835;36076220;38280,2;48226,2;12111238;10443839;22307378;40822396;19101000;17509086;9243472,217;9858946,778;32375436;37488224,07;34738918,24;519164,352;60796,052;24777381,94;22674247,05;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141420,5;5284232,244;33160250;30777980,73;25420565,88;16707584,26;14845838,01;4304919,507;3277153,516;30710362,21;25208099,33
2022/02/18 17:15;36670988;31339394;12111281;10443869;36076532;38280,2;48226,2;12111238;10443839;22307538;40822548;19101074;17509150;9243510,969;9858977,002;32375726;37488379,88;34739045,44;519166,137;60796,235;24777491,99;22674336,22;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141465,5;5284262,186;33160550;30778136,14;25420710,98;16707670,64;14845923,27;4304935,492;3277153,516;30710521,56;25208244,89
2022/02/18 17:30;36671596;31339718;12111327;10443905;36076844;38280,2;48226,2;12111330;10443910;22307700;40822696;19101148;17509214;9243547,458;9859005,381;32376014;37488534,36;34739173,61;519167,972;60796,423;24777601,48;22674422,98;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141509,5;5284290,592;33160850;30778285,39;25420852,6;16707756,7;14846004,25;4304951,643;3277153,516;30710671,16;25208383,16
2022/02/18 17:45;36672200;31340040;12111373;10443941;36077152;38280,2;48226,2;12111330;10443910;22307860;40822852;19101220;17509280;9243583,485;9859034,19;32376298;37488707,5;34739301,61;519169,743;60796,61;24777711,83;22674521,74;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141538;5284318,704;33161144;30778442,95;25420997,39;16707844,66;14846093,95;4304969,024;3277153,516;30710818,36;25208530,44
2022/02/18 18:00;36672804;31340358;12111419;10443976;36077460;38280,2;48226,2;12111420;10443981;22308022;40822952;19101292;17509346;9243618,944;9859063,906;32376582;37488859,84;34739425,1;519171,58;60796,801;24777819,91;22674606,89;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141577,5;5284347,291;33161438;30778600,43;25421144,33;16707941,83;14846181,51;4304983,181;3277153,516;30710970,64;25208688,78
2022/02/18 18:15;36673408;31340676;12111465;10444011;36077768;38280,2;48226,2;12111420;10443981;22308182;40823100;19101364;17509410;9243653,724;9859091,736;32376868;37489010,17;34739554,7;519173,362;60796,991;24777927,92;22674695,93;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141617,5;5284373,268;33161730;30778754,8;25421287,27;16708029,67;14846266,64;4305001,986;3277153,516;30711126,36;25208829,39
2022/02/18 18:30;36674012;31340994;12111510;10444045;36078076;38280,2;48226,2;12111512;10444049;22308342;40823248;19101438;17509474;9243687,991;9859119,787;32377154;37489167,36;34739691,87;519175,142;60797,177;24778035,02;22674783,77;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141655;5284397,922;33162022;30778895,16;25421418,54;16708115,86;14846350,52;4305015,886;3277153,516;30711268,78;25208970,46
2022/02/18 18:45;36674616;31341308;12111556;10444079;36078384;38280,2;48226,2;12111512;10444049;22308504;40823396;19101512;17509538;9243723,607;9859148,141;32377438;37489319,58;34739820,75;519176,969;60797,359;24778147,08;22674874,23;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141694,5;5284422,542;33162310;30779039,86;25421572,11;16708203,05;14846434,74;4305032,09;3277153,516;30711422,22;25209109,67
2022/02/18 19:00;36675220;31341624;12111603;10444114;36078692;38280,2;48226,2;12111603;10444118;22308662;40823540;19101584;17509602;9243759,833;9859176,599;32377724;37489476,4;34739941,1;519179,025;60797,549;24778252,84;22674962,49;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141732;5284450,404;33162598;30779205,32;25421712,92;16708294,72;14846519,29;4305049,803;3277153,516;30711565,68;25209246,62
2022/02/18 19:15;36675824;31341942;12111634;10444148;36079000;38280,2;48226,2;12111603;10444118;22308830;40823692;19101654;17509668;9243795,833;9859208,438;32378010;37489634,88;34740067,87;519180,826;60797,74;24778363,62;22675049,66;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141773;5284472,82;33162890;30779357,63;25421836,43;16708382,59;14846603,1;4305065,855;3277153,516;30711718,01;25209374,44
2022/02/18 19:30;36676428;31342264;12111680;10444182;36079308;38280,2;48226,2;12111695;10444186;22308990;40823836;19101726;17509732;9243831,705;9859236,302;32378294;37489793,68;34740195,18;519182,619;60797,951;24778482,82;22675150,48;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141811,5;5284499,807;33163184;30779487,48;25421982,46;16708468,27;14846688,06;4305080,8;3277153,516;30711884,57;25209516,1
2022/02/18 19:45;36677028;31342582;12111727;10444216;36079612;38280,2;48226,2;12111695;10444186;22309158;40823984;19101798;17509798;9243866,681;9859267,11;32378580;37489953,32;34740329,16;519184,308;60798,121;24778581,08;22675229,2;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141853,5;5284527;33163478;30779662,13;25422132,45;16708556,53;14846773,25;4305098,375;3277153,516;30712035,33;25209656,77
2022/02/18 20:00;36677632;31342904;12111773;10444251;36079916;38280,2;48226,2;12111785;10444254;22309318;40824140;19101870;17509866;9243902,605;9859296,907;32378866;37490112,44;34740457,76;519186,163;60798,314;24778692,63;22675320,39;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141893,5;5284552,952;33163770;30779814,36;25422274,96;16708648,28;14846871,06;4305114,338;3277153,516;30712188,57;25209814,93
2022/02/18 20:15;36678236;31343226;12111819;10444284;36080224;38280,2;48226,2;12111785;10444254;22309478;40824292;19101942;17509930;9243938,039;9859325,131;32379152;37490271,27;34740580,38;519188,011;60798,525;24778801,51;22675410,42;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141935,5;5284577,756;33164068;30779967,32;25422422,4;16708732,84;14846946,41;4305130,475;3277153,516;30712326,85;25209953,38
2022/02/18 20:30;36678840;31343548;12111863;10444321;36080532;38280,2;48226,2;12111874;10444323;22309640;40824436;19102014;17509994;9243972,364;9859353,624;32379436;37490427,41;34740703,34;519190,062;60798,706;24778922,29;22675497,59;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7141976,5;5284606,935;33164362;30780119,98;25422564,04;16708824,86;14847036,2;4305146,973;3277153,516;30712483,73;25210090,43
2022/02/18 20:45;36679440;31343868;12111907;10444357;36080836;38280,2;48226,2;12111874;10444323;22309798;40824584;19102086;17510058;9244012,098;9859382,78;32379722;37490601,31;34740827,35;519191,842;60798,885;24779030,42;22675598,87;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142001,5;5284631,806;33164654;30780271,13;25422705,59;16708913,55;14847123,45;4305164,389;3277153,516;30712632,8;25210234,76
2022/02/18 21:00;36680044;31344186;12111949;10444391;36081144;38280,2;48226,2;12111960;10444393;22309958;40824732;19102154;17510122;9244046,111;9859411,089;32380006;37490737,08;34740954,15;519193,567;60799,079;24779136,21;22675685,78;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142041,5;5284658,692;33164948;30780400,55;25422846,73;16709000,61;14847207,5;4305180,605;3277153,516;30712790,38;25210381,9
2022/02/18 21:15;36680644;31344506;12111993;10444427;36081452;38280,2;48226,2;12111960;10444393;22310120;40824884;19102226;17510186;9244080,901;9859441,333;32380292;37490895,62;34741081,44;519195,585;60799,27;24779245,43;22675772,38;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142079,5;5284685,047;33165240;30780556,3;25422974,35;16709103,17;14847292,13;4305195,839;3277153,516;30712937,67;25210524,52
2022/02/18 21:30;36681248;31344826;12112037;10444465;36081760;38280,2;48226,2;12112046;10444466;22310282;40825036;19102298;17510250;9244114,363;9859469,925;32380576;37491052,67;34741208,11;519197,365;60799,46;24779354,8;22675859,63;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142121,5;5284710,813;33165534;30780724,77;25423112,36;16709192,27;14847388,31;4305211,814;3277153,516;30713089,59;25210663
2022/02/18 21:45;36681848;31345146;12112079;10444499;36082064;38280,2;48226,2;12112046;10444466;22310438;40825180;19102370;17510314;9244147,612;9859500,281;32380862;37491213,09;34741337,83;519199,122;60799,645;24779463,1;22675946,38;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142161,5;5284736,372;33165826;30780873,98;25423271,86;16709282,18;14847462,67;4305227,633;3277153,516;30713241,09;25210800,32
2022/02/18 22:00;36682452;31345466;12112121;10444537;36082368;38280,2;48226,2;12112131;10444539;22310596;40825332;19102440;17510378;9244181,775;9859529,967;32381148;37491373,26;34741465,96;519200,964;60799,834;24779571,95;22676042,05;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142202,5;5284762,108;33166120;30781006,68;25423395,79;16709359,33;14847552,44;4305245,549;3277153,516;30713393,16;25210942,56
2022/02/18 22:14;;;12112163;10444573;;;;;;22310752;40825476;19102514;17510442;;;;;;;;;;;;;;;;7142241,5;;;;;;;;;;
2022/02/18 22:15;36683056;31345786;;;36082676;38280,2;48226,2;12112131;10444539;;;;;9244217,234;9859560,538;32381436;37491534,48;34741597,63;519202,82;60800,031;24779681,3;22676131,01;207958,523;211186,532;83698,939;82947,147;0,055;0,001;;5284788,891;33166412;30781159,03;25423542,08;16709458,86;14847640,09;4305261,603;3277153,516;30713543,06;25211082,69
2022/02/18 22:30;36683660;31346106;12112205;10444609;36082980;38280,2;48226,2;12112215;10444611;22310910;40825632;19102582;17510486;9244258,469;9859589,68;32381724;37491686,91;34741722,98;519204,659;60800,215;24779786,9;22676216,15;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142281,5;5284814,866;33166704;30781310,03;25423684,91;16709545,48;14847727,66;4305278,11;3277153,516;30713697,36;25211220,77
2022/02/18 22:45;36684264;31346422;12112249;10444648;36083288;38280,2;48226,2;12112215;10444611;22311068;40825784;19102654;17510550;9244293,806;9859618,094;32382010;37491846,14;34741846,99;519206,503;60800,398;24779908,45;22676305,55;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142320,5;5284841,801;33166994;30781462,85;25423825,88;16709633,69;14847814,79;4305294,748;3277153,516;30713850,43;25211361,07
2022/02/18 23:00;36684868;31346740;12112291;10444685;36083596;38280,2;48226,2;12112301;10444685;22311226;40825932;19102726;17510614;9244329,171;9859647,847;32382294;37492005,07;34741975,79;519208,281;60800,588;24780017,32;22676395,11;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142358,5;5284866,531;33167284;30781611,19;25423962,06;16709723,8;14847900,93;4305311,045;3277153,516;30714003,91;25211507,94
2022/02/18 23:15;36685472;31347058;12112335;10444721;36083900;38280,2;48226,2;12112301;10444685;22311386;40826084;19102798;17510678;9244366,648;9859678,551;32382582;37492164,27;34742101,41;519210,087;60800,783;24780126,4;22676494,86;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142386,5;5284893,38;33167576;30781762,45;25424102,81;16709814,81;14847988,31;4305327,345;3277153,516;30714152,42;25211653,45
2022/02/18 23:30;36686076;31347376;12112377;10444745;36084208;38280,2;48226,2;12112387;10444757;22311546;40826228;19102868;17510742;9244401,012;9859707,842;32382868;37492323,22;34742227,71;519211,918;60800,971;24780236,61;22676584,73;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142426,5;5284918,881;33167868;30781909,02;25424241,03;16709903,97;14848063,89;4305341,547;3277153,516;30714301,99;25211779,63
2022/02/18 23:45;36686676;31347692;12112419;10444783;36084512;38280,2;48226,2;12112387;10444757;22311704;40826376;19102942;17510806;9244435,586;9859735,764;32383150;37492498,44;34742351,64;519213,954;60801,157;24780343,38;22676670,91;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142466;5284945,976;33168158;30782066,36;25424388,24;16709980,86;14848151,92;4305358,158;3277153,516;30714444,94;25211924,78
2022/02/19 00:00;36687276;31348006;12112463;10444819;36084820;38280,2;48226,2;12112472;10444830;22311864;40826524;19103012;17510870;9244470,215;9859764,827;32383436;37492652,56;34742493,99;519215,735;60801,366;24780450,26;22676759,41;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142504,5;5284973,239;33168446;30782215,14;25424527,06;16710070,76;14848238,43;4305375,883;3277153,516;30714602,93;25212062,15
2022/02/19 00:15;36687880;31348322;12112507;10444856;36085124;38280,2;48226,2;12112472;10444830;22312022;40826676;19103084;17510934;9244504,951;9859793,644;32383722;37492812,54;34742621,07;519217,518;60801,554;24780558,76;22676847,67;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142543,5;5284999,861;33168736;30782364,49;25424679,33;16710159,08;14848320,47;4305391,658;3277153,516;30714752,09;25212215,45
2022/02/19 00:30;36688484;31348636;12112549;10444893;36085432;38280,2;48226,2;12112558;10444903;22312178;40826828;19103156;17511000;9244538,584;9859822,783;32384008;37492965,45;34742745,02;519219,361;60801,736;24780666,01;22676939,81;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142582,5;5285022,884;33169024;30782508,75;25424812,23;16710245,78;14848404,46;4305406,389;3277153,516;30714900,89;25212339,75
2022/02/19 00:45;36689088;31348948;12112591;10444929;36085740;38280,2;48226,2;12112558;10444903;22312336;40826976;19103226;17511064;9244579,012;9859852,297;32384292;37493122,39;34742868,05;519221,325;60801,918;24780771,67;22677026,63;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142621,5;5285049,639;33169312;30782656,91;25424946,93;16710343,64;14848492,27;4305422,133;3277153,516;30715044,35;25212480,55
2022/02/19 01:00;36689688;31349260;12112634;10444967;36086044;38280,2;48226,2;12112643;10444977;22312498;40827124;19103298;17511128;9244614,741;9859880,793;32384576;37493273,32;34742995,66;519223,144;60802,104;24780894,07;22677111,12;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142660,5;5285073,563;33169598;30782804,86;25425091,05;16710429,61;14848580,65;4305438,108;3277153,516;30715198,08;25212625,72
2022/02/19 01:15;36690292;31349572;12112676;10445003;36086352;38280,2;48226,2;12112643;10444977;22312602;40827276;19103348;17511192;9244649,74;9859909,832;32384862;37493426,22;34743123,55;519224,758;60802,286;24780991,5;22677212,7;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142696,5;5285098,305;33169884;30782967,89;25425234,27;16710507,98;14848664,85;4305453,439;3277153,516;30715342,86;25212764,74
2022/02/19 01:30;36690888;31349882;12112719;10445041;36086656;38280,2;48226,2;12112727;10445049;22312764;40827420;19103424;17511258;9244686,502;9859937,693;32385146;37493581;34743258,24;519226,848;60802,469;24781115,53;22677302,46;207958,523;211186,532;83698,939;82947,147;0,055;0,001;7142734,5;5285124,458;33170170;30783109,41;25425372,78;16710595,58;14848746,46;4305470,039;3277153,516;30715487,41;25212908,68
