,DB1_TEM1.D_TEM_1_Main_Incomer_8420#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_Gen_Total_Load_MLVA#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_Gen_Total_Load_MLVB#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_HVAC_A_Supply#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_HVAC_B_Supply#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_UPS_A_Supply#Real Energy Into the Load#kWh,DB1_TEM1.DB1_TEM1_UPS_B_Supply#Real Energy Into the Load#kWh,Timestamp
3299,8498888.0,,,4842089.768,2719755.505,6395635.091,5274681.914,2021-02-04 21:00:00
3300,,,,4842113.599,2719767.947,6395677.275,5274723.156,2021-02-04 21:15:00
3301,8499148.0,,,4842137.11,2719778.638,6395718.5,5274759.48,2021-02-04 21:30:00
3302,,,,4842163.637,2719789.613,6395765.341,5274796.196,2021-02-04 21:45:00
3303,8499408.0,,,4842188.713,2719801.804,6395807.745,5274832.896,2021-02-04 22:00:00
3304,,,,4842212.513,2719812.535,6395850.108,5274873.569,2021-02-04 22:15:00
3305,8499662.0,,,4842235.702,2719823.759,6395892.558,5274910.151,2021-02-04 22:30:00
3306,,,,4842258.196,2719834.629,6395934.017,5274946.855,2021-02-04 22:45:00
3307,8499916.0,,,4842281.926,2719845.505,6395976.963,5274988.489,2021-02-04 23:00:00
3308,,,,4842308.691,2719857.919,6396019.526,5275024.998,2021-02-04 23:15:00
3309,8500171.0,,,4842331.224,2719869.077,6396062.751,5275061.4,2021-02-04 23:30:00
3310,,,,4842353.991,2719880.19,6396104.3,5275099.516,2021-02-04 23:45:00
3311,8500424.0,,,4842378.043,2719891.273,6396151.115,5275135.457,2021-02-05 00:00:00
3312,,,,4842400.589,2719902.265,6396193.343,5275176.498,2021-02-05 00:15:00
3313,8500676.0,,,4842422.264,2719913.343,6396235.02,5275211.922,2021-02-05 00:30:00
3314,,,,4842449.021,2719924.102,6396275.955,5275253.408,2021-02-05 00:45:00
3315,8500925.0,,,4842471.211,2719936.059,6396318.484,5275289.861,2021-02-05 01:00:00
3316,,,,4842494.772,2719946.608,6396361.314,5275326.417,2021-02-05 01:15:00
3317,8501173.0,,,4842517.987,2719957.621,6396402.433,5275363.761,2021-02-05 01:30:00
3318,,,,4842541.205,2719968.586,6396444.812,5275400.742,2021-02-05 01:45:00
3319,8501422.0,,,4842563.734,2719979.292,6396486.337,5275437.774,2021-02-05 02:00:00
3320,,,,4842585.526,2719989.914,6396533.081,5275476.141,2021-02-05 02:15:00
3321,8501670.0,,,4842608.766,2720000.472,6396572.818,5275512.525,2021-02-05 02:30:00
3322,,,,4842632.68,2720010.481,6396614.972,5275550.429,2021-02-05 02:45:00
3323,8501917.0,,,4842659.164,2720021.211,6396656.505,5275588.838,2021-02-05 03:00:00
3324,,,,4842682.245,2720031.605,6396699.36,5275626.005,2021-02-05 03:15:00
3325,8502167.0,,,4842704.686,2720042.541,6396741.977,5275664.339,2021-02-05 03:30:00
3326,,,,4842726.931,2720052.779,6396784.595,5275700.899,2021-02-05 03:45:00
3327,8502411.0,,,4842749.231,2720063.486,6396826.692,5275737.58,2021-02-05 04:00:00
3328,,,,4842775.356,2720075.664,6396869.287,5275780.297,2021-02-05 04:15:00
3329,8502660.0,,,4842797.606,2720086.261,6396916.429,5275815.615,2021-02-05 04:30:00
3330,,,,4842820.761,2720096.231,6396956.546,5275851.83,2021-02-05 04:45:00
3331,8502907.0,,,4842843.016,2720106.722,6396998.391,5275889.537,2021-02-05 05:00:00
3332,,,,4842868.941,2720117.934,6397038.483,5275929.733,2021-02-05 05:15:00
3333,8503156.0,,,4842890.972,2720128.502,6397080.777,5275966.976,2021-02-05 05:30:00
3334,,,,4842913.419,2720139.268,6397124.506,5276003.89,2021-02-05 05:45:00
3335,8503413.0,,,4842936.882,2720149.318,6397166.07,5276040.104,2021-02-05 06:00:00
3336,,,,4842959.308,2720159.821,6397212.535,5276078.33,2021-02-05 06:15:00
3337,8503673.0,,,4842984.508,2720171.867,6397254.357,5276114.9,2021-02-05 06:30:00
3338,,,,4843006.823,2720182.224,6397295.93,5276152.535,2021-02-05 06:45:00
3339,8503933.0,,,4843031.948,2720192.914,6397337.052,5276194.35,2021-02-05 07:00:00
3340,,,,4843055.166,2720204.163,6397380.707,5276232.313,2021-02-05 07:15:00
3341,8504195.0,,,4843078.711,2720215.782,6397422.005,5276268.979,2021-02-05 07:30:00
3342,,,,4843100.945,2720228.112,6397464.519,5276304.441,2021-02-05 07:45:00
3343,8504457.0,,,4843123.38,2720238.827,6397504.88,5276346.2,2021-02-05 08:00:00
3344,,,,4843149.61,2720249.754,6397552.651,5276382.969,2021-02-05 08:15:00
3345,8504720.0,,,4843173.491,2720261.21,6397593.432,5276419.788,2021-02-05 08:30:00
3346,,,,4843196.743,2720273.683,6397634.181,5276456.526,2021-02-05 08:45:00
