Timestamp;C_TEM2.TEM2A_GenController#Real Energy Into the Load#kWh;C_TEM2.TEM2B_GenController#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_CCL_UPS_System_A#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_CCL_UPS_System_B#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_CCL_UPS_System_C#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_Generator_A_Supply#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_Generator_B_Supply#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_Generator_C_Supply#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_HVAC_System_A#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_HVAC_System_B#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_HVAC_System_C#Real Energy Into the Load#kWh;CT1_TEM1.C1_TEM1_Main_Incomer_HT#Real Energy Into the Load#kWh;CT1_TEM1_Old.C_DC_1_UPS_A_Output#Real Energy Into the Load#kWh;CT1_TEM1_Old.C_DC_1_UPS_B_Output#Real Energy Into the Load#kWh;CT1_TEM1_Old.C_TEM_1_MDB_Generator_8240#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_DB_UPS_A3#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_DB_UPS_B3#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_HVAC_A_Supply#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_HVAC_B_Supply#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_MLV_A#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_MLV_A_UPS#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_MLV_B#Real Energy Into the Load#kWh;CT1_TEM2.C_TEM_2_MLV_B_Supply#Real Energy Into the Load#kWh
2021/12/27 22:30;172824,7;151034,9;820487,5;437759,25;939044,3125;21353,2168;21641,46094;24572,74414;602397,324;766520,388;427109,458;4122701,75;;;;3888259,043;2737002,499;3906319,474;2292899,647;22611839,99;419894,521;16144632,85;15866933,49
2021/12/27 22:45;172824,7;151034,9;820527,3125;437788,625;939088,3125;21353,2168;21641,46094;24572,74414;602431,329;766560,471;427137,002;4122924,75;;;;3888283,527;2737014,565;3906353,684;2292921,448;22612014,54;;16144749,23;15867048,7
2021/12/27 23:00;172824,7;151034,9;820567,125;437817,9375;939132,25;21353,2168;21641,46094;24572,74414;602464,689;766599,568;427164,897;4123146,25;;;;3888305,325;2737026,145;3906390,979;2292940,425;22612194,45;419897,764;16144884,1;15867167,37
2021/12/27 23:15;172824,7;151034,9;820606,875;437847,25;939176,1875;21353,2168;21641,46094;24572,74414;602496,742;766638,378;427192,551;4123366,5;;;;3888327,031;2737039,548;3906424,199;2292958,835;22612394,5;;16145001,18;15867281,5
2021/12/27 23:30;172824,7;151034,9;820646,5625;437876,5;939220,0625;21353,2168;21641,46094;24572,74414;602529,502;766676,616;427220,097;4123586;;;;3888348,569;2737051,922;3906459,396;2292980,654;22612577,39;419900,929;16145118,49;15867400,7
2021/12/27 23:45;172824,7;151034,9;820686,1875;437905,7813;939263,8125;21353,2168;21641,46094;24572,74414;602561,705;766716,193;427247,565;4123805;;;;3888370,96;2737064,059;3906494,335;2292999,357;22612755,4;;16145239,6;15867533,2
2021/12/28 00:00;172824,7;151034,9;820725,75;437935;939307,5;21353,2168;21641,46094;24572,74414;602595,549;766755,572;427275,325;4124026,5;;;;3888396,334;2737075,975;3906528,709;2293018,554;22612932,41;419903,963;16145359,38;15867649,89
2021/12/28 00:15;172824,7;151034,9;820765,375;437964,2813;939351,1875;21353,2168;21641,46094;24572,74414;602628,628;766794,521;427302,736;4124246,5;;;;3888417,863;2737088,163;3906563,583;2293038,197;22613112,22;;16145477,93;15867769,86
2021/12/28 00:30;172824,7;151034,9;820804,9375;437993,5313;939394,6875;21353,2168;21641,46094;24572,74414;602663,317;766833,404;427330,577;4124468,5;;;;3888439,95;2737101,146;3906596,408;2293057,071;22613289,36;419907,07;16145598,54;15867889,18
2021/12/28 00:45;172824,7;151034,9;820844,375;438022,7813;939438,0625;21353,2168;21641,46094;24572,74414;602696,791;766871,681;427358,264;4124688,25;;;;3888462,103;2737112,705;3906630,604;2293077,817;22613466,19;;16145718,47;15868008,7
2021/12/28 01:00;172824,7;151034,9;820883,8125;438052,0938;939481,25;21353,2168;21641,46094;24572,74414;602731,551;766909,817;427385,941;4124909;;;;3888484,014;2737124,591;3906667,226;2293096,946;22613645,99;419910,277;16145836,27;15868124,9
2021/12/28 01:15;172824,7;151034,9;820923,1875;438081,4688;939524,375;21353,2168;21641,46094;24572,74414;602764,298;766949,157;427413,429;4125128;;;;3888508,076;2737136,442;3906700,407;2293115,868;22613823,39;;16145969,53;15868258,31
2021/12/28 01:30;172824,7;151034,9;820962,5;438110,8438;939567,3125;21353,2168;21641,46094;24572,74414;602796,314;766987,877;427441,099;4125346,25;;;;3888529,73;2737149,957;3906733,222;2293135,246;22614000,87;419913,335;16146082,32;15868376,43
2021/12/28 01:45;172824,7;151034,9;821001,6875;438140,1875;939610,1875;21353,2168;21641,46094;24572,74414;602827,991;767026,94;427468,373;4125564,5;;;;3888551,866;2737161,937;3906765,27;2293157,526;22614199,59;;16146199,55;15868489,39
2021/12/28 02:00;172824,7;151034,9;821040,875;438169,5625;939652,9375;21353,2168;21641,46094;24572,74414;602860,441;767064,417;427496,117;4125780,75;;;;3888573,682;2737174,124;3906799,098;2293176,09;22614372,17;419916,604;16146319,76;15868605,11
2021/12/28 02:15;172824,7;151034,9;821080,0625;438199;939695,625;21353,2168;21641,46094;24572,74414;602893,29;767101,26;427523,473;4125997,25;;;;3888598,903;2737186,365;3906834,204;2293195,122;22614550,56;;16146440,31;15868736,65
2021/12/28 02:30;172824,7;151034,9;821119,1875;438228,4375;939738,25;21353,2168;21641,46094;24572,74414;602926,522;767139,77;427551,274;4126215,5;;;;3888620,793;2737199,623;3906872,465;2293215,958;22614731,08;419919,746;16146559,61;15868858,12
2021/12/28 02:45;172824,7;151034,9;821158,3125;438257,875;939780,8125;21353,2168;21641,46094;24572,74414;602960,01;767179,331;427578,53;4126435,25;;;;3888643,17;2737211,775;3906906,22;2293234,511;22614905,42;;16146694,13;15868973,74
2021/12/28 03:00;172824,7;151034,9;821197,3125;438287,3125;939823,3125;21353,2168;21641,46094;24572,74414;602992,95;767217,86;427606,229;4126653;;;;3888664,291;2737223,807;3906939,744;2293252,99;22615104,15;419922,789;16146811;15869088,82
2021/12/28 03:15;172824,7;151034,9;821236,4375;438316,7813;939865,8125;21353,2168;21641,46094;24572,74414;603024,915;767255,73;427633,464;4126869,75;;;;3888688,886;2737235,604;3906972,153;2293270,563;22615278,12;;16146928,55;15869203,17
2021/12/28 03:30;172824,7;151034,9;821275,4375;438346,2188;939908,25;21353,2168;21641,46094;24572,74414;603057,187;767292,355;427661,222;4127085,5;;;;3888710,462;2737247,354;3907005,028;2293289,124;22615451,3;419926,067;16147043,66;15869330,35
2021/12/28 03:45;172824,7;151034,9;821314,375;438375,6563;939950,625;21353,2168;21641,46094;24572,74414;603089,253;767331,688;427688,448;4127302,75;;;;3888732,383;2737260,799;3907036,672;2293308,093;22615629,5;;16147160,13;15869446,32
2021/12/28 04:00;172824,7;151034,9;821353,375;438405,0625;939993;21353,2168;21641,46094;24572,74414;603122,377;767369,705;427715,906;4127519,5;;;;3888754,27;2737272,155;3907069,809;2293326,266;22615797,48;419929,06;16147278,42;15869561,42
2021/12/28 04:15;172824,7;151034,9;821392,375;438434,5313;940035,375;21353,2168;21641,46094;24572,74414;603154,853;767408,146;427743,046;4127737;;;;3888775,745;2737283,81;3907103,69;2293345,363;22615977,44;;16147412,04;15869692,87
2021/12/28 04:30;172824,7;151034,9;821431,375;438463,9688;940077,75;21353,2168;21641,46094;24572,74414;603187,802;767444,541;427770,669;4127952,75;;;;3888800,055;2737297,111;3907140,563;2293367,004;22616177,83;419932,317;16147530,71;15869809,62
2021/12/28 04:45;172824,7;151034,9;821470,3125;438493,4063;940120,125;21353,2168;21641,46094;24572,74414;603220,921;767481,839;427797,992;4128168,75;;;;3888822,283;2737308,897;3907173,149;2293386,376;22616349,48;;16147649,15;15869928,69
2021/12/28 05:00;172824,7;151034,9;821509,25;438522,8125;940162,4375;21353,2168;21641,46094;24572,74414;603253,403;767520,19;427825,724;4128386;;;;3888843,393;2737320,926;3907203,351;2293404,696;22616523,39;419935,417;16147768,05;15870047,39
2021/12/28 05:15;172824,7;151034,9;821548,25;438552,25;940204,875;21353,2168;21641,46094;24572,74414;603285,967;767558,755;427853,125;4128603,75;;;;3888867,973;2737333,135;3907239,542;2293422,645;22616705,03;;16147883,24;15870164,32
2021/12/28 05:30;172824,7;151034,9;821587,25;438581,6563;940247,3125;21353,2168;21641,46094;24572,74414;603317,929;767597,217;427880,593;4128820;;;;3888889,59;2737344,869;3907273,718;2293440,966;22616876,86;419938,458;16148011,05;15870280,54
2021/12/28 05:45;172824,7;151034,9;821626,3125;438611,0625;940289,8125;21353,2168;21641,46094;24572,74414;603349,106;767634,201;427907,795;4129034,75;;;;3888911,319;2737356,599;3907305,225;2293458,47;22617049,78;;16148125,58;15870399,61
2021/12/28 06:00;172824,7;151034,9;821665,375;438640,4375;940332,4375;21353,2168;21641,46094;24572,74414;603380,687;767671,417;427935,318;4129249,5;;;;3888933,434;2737368,308;3907335,851;2293476,604;22617239,96;419941,482;16148239,29;15870515,74
2021/12/28 06:15;172824,7;151034,9;821704,5;438669,7813;940375,125;21353,2168;21641,46094;24572,74414;603413,348;767710,501;427962,482;4129468;;;;3888955,254;2737382,009;3907374,061;2293494,514;22617412,52;;16148355,08;15870631,36
2021/12/28 06:30;172824,7;151034,9;821743,6875;438699,125;940418;21353,2168;21641,46094;24572,74414;603446,799;767748,593;427989,934;4129685,5;;;;3888977,255;2737393,97;3907406,822;2293514,542;22617591;419944,739;16148485,51;15870762,53
2021/12/28 06:45;172824,7;151034,9;821782,9375;438728,4063;940460,9375;21353,2168;21641,46094;24572,74414;603479,216;767786,185;428017,108;4129903;;;;3888998,856;2737405,71;3907437,6;2293532,292;22617787,7;;16148602,24;15870877,19
2021/12/28 07:00;172824,7;151034,9;821822,1875;438757,6563;940504,0625;21353,2168;21641,46094;24572,74414;603511,978;767823,818;428044,654;4130120,25;;;;3889023,718;2737417,594;3907474,206;2293549,448;22617963,02;419947,822;16148717,54;15870992,97
2021/12/28 07:15;172824,7;151034,9;821861,5625;438786,9063;940547,25;21353,2168;21641,46094;24572,74414;603544,905;767861,09;428071,953;4130337,5;;;;3889045,314;2737429,683;3907506,051;2293568,354;22618143,3;;16148838,11;15871111,74
2021/12/28 07:30;172824,7;151034,9;821900,9375;438816,125;940590,625;21353,2168;21641,46094;24572,74414;603578,95;767900,213;428099,742;4130557,75;;;;3889067,233;2737443,106;3907539,004;2293587,242;22618317,95;419950,967;16148957,74;15871229,13
2021/12/28 07:45;172824,7;151034,9;821940,4375;438845,3438;940634,125;21353,2168;21641,46094;24572,74414;603612,066;767938,72;428127,305;4130777,25;;;;3889091,409;2737455,026;3907571,261;2293607,817;22618493,08;;16149075,34;15871349,26
2021/12/28 08:00;172824,7;151034,9;821979,9375;438874,625;940677,6875;21353,2168;21641,46094;24572,74414;603645,781;767978,639;428155,235;4130999,25;;;;3889112,979;2737467,239;3907605,275;2293628,288;22618666,52;419954,046;16149197,01;15871469,62
2021/12/28 08:15;172824,7;151034,9;822019,5625;438903,9375;940721,375;21353,2168;21641,46094;24572,74414;603678,778;768018,038;428182,764;4131220,75;;;;3889134,473;2737479,103;3907637,943;2293647,14;22618844,94;;16149317,84;15871586,72
2021/12/28 08:30;172824,7;151034,9;822059,1875;438933,2188;940765,1875;21353,2168;21641,46094;24572,74414;603710,585;768057,601;428210,693;4131440,25;;;;3889156,761;2737490,895;3907674,315;2293668,016;22619022,42;419957,09;16149434,79;15871707,86
2021/12/28 08:45;172824,7;151034,9;822098,875;438962,5;940809;21353,2168;21641,46094;24572,74414;603743,324;768096,4;428238,268;4131660,5;;;;3889177,795;2737505,122;3907707,875;2293688,159;22619225,29;;16149571,19;15871843,37
2021/12/28 09:00;172824,7;151034,9;822138,625;438991,7813;940852,875;21353,2168;21641,46094;24572,74414;603775,889;768134,501;428265,935;4131879,25;;;;3889203,195;2737517,202;3907740,762;2293711,242;22619404,43;419960,358;16149690,27;15871966,97
2021/12/28 09:15;172824,7;151034,9;822178,375;439021,125;940896,75;21353,2168;21641,46094;24572,74414;603809,238;768173,12;428293,292;4132099,75;;;;3889225,122;2737529,262;3907774,431;2293732,062;22619581,02;;16149805,04;15872084,02
2021/12/28 09:30;172824,7;151034,9;822218,1875;439050,4375;940940,6875;21353,2168;21641,46094;24572,74414;603843,71;768213,65;428321,017;4132323,25;;;;3889247,142;2737542,633;3907810,019;2293750,705;22619755,41;419963,33;16149939,13;15872200,15
2021/12/28 09:45;172824,7;151034,9;822257,9375;439079,7188;940984,625;21353,2168;21641,46094;24572,74414;603876,85;768252,769;428348,916;4132544,75;;;;3889269,107;2737554,684;3907844,504;2293772,593;22619938,48;;16150058,92;15872324,21
2021/12/28 10:00;172824,7;151034,9;822297,75;439109,0313;941028,5625;21353,2168;21641,46094;24572,74414;603911,709;768293,106;428376,803;4132769;;;;3889291,038;2737566,812;3907878,619;2293793,445;22620117,45;419966,588;16150178,65;15872439,5
2021/12/28 10:15;172824,7;151034,9;822337,5625;439138,375;941072,5625;21353,2168;21641,46094;24572,74414;603945,955;768333,829;428404,656;4132993,75;;;;3889315,861;2737578,84;3907913,661;2293812,837;22620293,72;;16150301,03;15872573,32
2021/12/28 10:30;172824,7;151034,9;822377,375;439167,75;941116,5625;21353,2168;21641,46094;24572,74414;603979,788;768374,273;428432,735;4133216,5;;;;3889337,022;2737591,126;3907948,893;2293834,812;22620475,47;419969,552;16150422,31;15872690,55
2021/12/28 10:45;172824,7;151034,9;822417,1875;439197,0625;941160,5625;21353,2168;21641,46094;24572,74414;604012,029;768414,267;428460,507;4133438;;;;3889358,785;2737603,083;3907988,568;2293853,946;22620675,13;;16150537,31;15872807,71
2021/12/28 11:00;172824,7;151034,9;822456,9375;439226,4375;941204,5625;21353,2168;21641,46094;24572,74414;604045,367;768454,778;428488,459;4133661;;;;3889380,685;2737617,18;3908023,154;2293875,99;22620853,45;419972,792;16150675,76;15872929,41
2021/12/28 11:15;172824,7;151034,9;822496,75;439255,7813;941248,625;21353,2168;21641,46094;24572,74414;604079,376;768496,121;428516,165;4133885;;;;3889403,132;2737629,05;3908057,381;2293895,08;22621022,05;;16150794,92;15873063,74
2021/12/28 11:30;172824,7;151034,9;822536,5625;439285,0938;941292,625;21353,2168;21641,46094;24572,74414;604114,182;768536,088;428544,016;4134109,5;;;;3889428,79;2737640,762;3908090,527;2293915,352;22621221,27;419975,852;16150915,62;15873179,53
2021/12/28 11:45;172824,7;151034,9;822576,375;439314,4375;941336,625;21353,2168;21641,46094;24572,74414;604148,248;768575,379;428571,875;4134332,25;;;;3889450,527;2737652,839;3908126,878;2293934,332;22621398,37;;16151033,51;15873299,02
2021/12/28 12:00;172824,7;151034,9;822616,125;439343,7813;941380,625;21353,2168;21641,46094;24572,74414;604183,346;768614,063;428599,67;4134554,5;;;;3889472,308;2737665,028;3908162,993;2293955,463;22621577,03;419978,865;16151154,51;15873421,36
2021/12/28 12:15;172824,7;151034,9;822655,9375;439373,1563;941424,6875;21353,2168;21641,46094;24572,74414;604217,091;768654,515;428627,638;4134777,5;;;;3889494,162;2737676,829;3908201,853;2293974,545;22621756,14;;16151271,89;15873538,8
2021/12/28 12:30;172824,7;151034,9;822695,6875;439402,5;941468,75;21353,2168;21641,46094;24572,74414;604251,122;768694,474;428655,501;4135001,25;;;;3889518,879;2737688,317;3908234,644;2293993,876;22621931,98;419982,087;16151405,05;15873660,11
2021/12/28 12:45;172824,7;151034,9;822735,5;439431,875;941512,75;21353,2168;21641,46094;24572,74414;604283,591;768732,87;428683,595;4135221,75;;;;3889540,403;2737701,713;3908270,374;2294014,172;22622110,62;;16151524,77;15873793,85
2021/12/28 13:00;172824,7;151034,9;822775,25;439461,2188;941556,75;21353,2168;21641,46094;24572,74414;604317,464;768772,46;428711,469;4135444,25;;;;3889562,178;2737713,893;3908307,345;2294037,091;22622295,59;419985,122;16151644,93;15873908,17
2021/12/28 13:15;172824,7;151034,9;822815,0625;439490,5625;941600,8125;21353,2168;21641,46094;24572,74414;604351,737;768813,512;428738,5;4135667,5;;;;3889583,77;2737726,027;3908344,995;2294056,623;22622498,2;;16151763,07;15874025,33
2021/12/28 13:30;172824,7;151034,9;822854,8125;439519,9063;941644,8125;21353,2168;21641,46094;24572,74414;604387,052;768854,253;428765,13;4135891,5;;;;3889605,256;2737738,177;3908385,023;2294077,325;22622677,61;419988,182;16151883,73;15874147,45
2021/12/28 13:45;172824,7;151034,9;822894,5625;439549,25;941688,8125;21353,2168;21641,46094;24572,74414;604421,201;768894,101;428792,14;4136114;;;;3889627,634;2737750,335;3908421,149;2294096,608;22622857,25;;16152019,67;15874267,46
2021/12/28 14:00;172824,7;151034,9;822934,3125;439578,625;941732,875;21353,2168;21641,46094;24572,74414;604457,207;768933,651;428819,692;4136338;;;;3889652,476;2737762,6;3908456,698;2294116,392;22623042,01;419991,423;16152138,4;15874390,65
2021/12/28 14:15;172824,7;151034,9;822974,0625;439607,9688;941776,9375;21353,2168;21641,46094;24572,74414;604492,458;768974,517;428848,109;4136563,25;;;;3889674,198;2737774,526;3908498,387;2294139,276;22623228,57;;16152259,89;15874512,08
2021/12/28 14:30;172824,7;151034,9;823013,8125;439637,375;941820,9375;21353,2168;21641,46094;24572,74414;604527,322;769015,412;428875,877;4136788,75;;;;3889695,996;2737787,749;3908534,817;2294159,687;22623406,99;419994,487;16152379,78;15874630,97
2021/12/28 14:45;172824,7;151034,9;823053,5625;439666,75;941865;21353,2168;21641,46094;24572,74414;604560,559;769056,912;428904,273;4137012,75;;;;3889717,257;2737800,362;3908572,162;2294180,086;22623585,16;;16152502,06;15874765,8
2021/12/28 15:00;172824,7;151034,9;823093,3125;439696,0938;941909;21353,2168;21641,46094;24572,74414;604594,661;769097,102;428932,254;4137237;;;;3889742,905;2737812,705;3908613,995;2294200,8;22623786,8;419997,562;16152627;15874888,05
2021/12/28 15:15;172824,7;151034,9;823133,0625;439725,4688;941953,0625;21353,2168;21641,46094;24572,74414;604628,903;769136,906;428960,925;4137460;;;;3889765,227;2737824,385;3908650,142;2294220,371;22623972,47;;16152749,82;15875005,24
2021/12/28 15:30;172824,7;151034,9;823172,8125;439754,8438;941997,125;21353,2168;21641,46094;24572,74414;604664,9;769178,311;428989,507;4137687;;;;3889787,166;2737836,674;3908686,687;2294240,17;22624153,78;420000,762;16152869,69;15875125,98
2021/12/28 15:45;172824,7;151034,9;823212,5625;439784,25;942041,1875;21353,2168;21641,46094;24572,74414;604700,286;769220,036;429018,034;4137914,25;;;;3889809,471;2737848,786;3908723,964;2294262,589;22624334,34;;16152990,56;15875240,59
2021/12/28 16:00;172824,7;151034,9;823252,3125;439813,6563;942085,1875;21353,2168;21641,46094;24572,74414;604735,713;769260,161;429046,054;4138139,25;;;;3889831,69;2737860,837;3908759,604;2294283,257;22624515,56;420003,776;16153111,93;15875362,97
2021/12/28 16:15;172824,7;151034,9;823292;439843,0625;942129,25;21353,2168;21641,46094;24572,74414;604769,241;769298,945;429074,092;4138361;;;;3889853,996;2737872,927;3908801,439;2294303,133;22624701,29;;16153232,77;15875481,06
2021/12/28 16:30;172824,7;151034,9;823331,75;439872,4688;942173,1875;21353,2168;21641,46094;24572,74414;604803,636;769339,904;429102,212;4138585,5;;;;3889876,029;2737885,205;3908838,389;2294322,932;22624880,24;420006,825;16153351,06;15875615,09
2021/12/28 16:45;172824,7;151034,9;823371,5;439901,875;942217,1875;21353,2168;21641,46094;24572,74414;604837,801;769380,511;429130,568;4138809,75;;;;3889900,166;2737897,066;3908875,375;2294342,856;22625058,98;;16153474,92;15875732,89
2021/12/28 17:00;172824,7;151034,9;823411,1875;439931,25;942261,1875;21353,2168;21641,46094;24572,74414;604873,572;769421,003;429158,984;4139036,25;;;;3889921,919;2737910,549;3908910,996;2294364,682;22625259,99;420010,076;16153595,06;15875851,81
2021/12/28 17:15;172824,7;151034,9;823450,9375;439960,6875;942305,125;21353,2168;21641,46094;24572,74414;604908,81;769460,44;429186,828;4139259,75;;;;3889944,127;2737922,655;3908953,309;2294385,271;22625433,27;;16153730,64;15875973,22
2021/12/28 17:30;172824,7;151034,9;823490,625;439990,0625;942349,0625;21353,2168;21641,46094;24572,74414;604944,386;769500,183;429214,911;4139484,25;;;;3889968,931;2737934,619;3908989,898;2294405,094;22625612,25;420013,01;16153851,45;15876094,71
2021/12/28 17:45;172824,7;151034,9;823530,3125;440019,4688;942393,0625;21353,2168;21641,46094;24572,74414;604979,009;769541,122;429242,778;4139708,75;;;;3889990,292;2737946,446;3909024,162;2294424,55;22625810,07;;16153966,99;15876228,12
2021/12/28 18:00;172824,7;151034,9;823570,0625;440048,8438;942437;21353,2168;21641,46094;24572,74414;605011,897;769580,925;429271,732;4139931,25;;;;3890012,874;2737960,293;3909064,338;2294444,074;22625987,47;420016,227;16154084,79;15876348,65
2021/12/28 18:15;172824,7;151034,9;823609,75;440078,2188;942481;21353,2168;21641,46094;24572,74414;605045,717;769619,996;429299,706;4140154;;;;3890034,846;2737972,393;3909101,257;2294463,934;22626164,08;;16154219,01;15876467,27
2021/12/28 18:29;;;;;;;;;;;;;;;;3890059,632;2737984,328;3909135,661;2294483,948;22626343,51;;16154337,74;15876588,71
2021/12/28 18:30;172824,7;151034,9;823649,5;440107,5625;942524,9375;21353,2168;21641,46094;24572,74414;605079,131;769659,388;429327,72;4140375,75;;;;;;;;;420019,261;;
2021/12/28 18:45;172824,7;151034,9;823689,1875;440136,875;942568,9375;21353,2168;21641,46094;24572,74414;605113,519;769699,234;429355,374;4140599;;;;3890081,607;2737996,608;3909172,559;2294503,799;22626519,07;;16154458,71;15876704,2
2021/12/28 19:00;172824,7;151034,9;823728,8125;440166,2188;942612,9375;21353,2168;21641,46094;24572,74414;605147,794;769739,539;429382,546;4140821,75;;;;3890103,483;2738008,772;3909209,373;2294526,138;22626722,92;420022,587;16154574,92;15876823,65
2021/12/28 19:15;172824,7;151034,9;823768,5625;440195,5938;942656,9375;21353,2168;21641,46094;24572,74414;605182,259;769779,048;429408,987;4141043,75;;;;3890126,015;2738020,963;3909242,38;2294544,489;22626897,59;;16154698;15876949,12
2021/12/28 19:30;172824,7;151034,9;823808,25;440224,9063;942701;21353,2168;21641,46094;24572,74414;605216,438;769817,287;429435,709;4141263,5;;;;3890147,865;2738033,244;3909279,453;2294566,835;22627065,88;420025,649;16154817,78;15877067,92
2021/12/28 19:45;172824,7;151034,9;823847,9375;440254,25;942745;21353,2168;21641,46094;24572,74414;605248,893;769855,229;429462,864;4141483,5;;;;3890172,674;2738046,52;3909311,474;2294585,839;22627242,08;;16154940,1;15877189,24
2021/12/28 20:00;172824,7;151034,9;823887,6875;440283,5938;942789,0625;21353,2168;21641,46094;24572,74414;605280,944;769895,239;429490,765;4141704,5;;;;3890194,917;2738058,605;3909345,177;2294604,929;22627440,2;420028,713;16155058,68;15877307,33
2021/12/28 20:15;172824,7;151034,9;823927,5625;440312,9375;942833,1875;21353,2168;21641,46094;24572,74414;605313,517;769934,99;429518,551;4141926;;;;3890216,722;2738070,814;3909380,171;2294625,809;22627618,77;;16155181,94;15877442,42
2021/12/28 20:30;172824,7;151034,9;823967,3125;440342,2813;942877,3125;21353,2168;21641,46094;24572,74414;605346,855;769974,346;429546,78;4142147,5;;;;3890239,069;2738084,516;3909415,338;2294644,317;22627792,55;420031,854;16155315,44;15877559,6
2021/12/28 20:45;172824,7;151034,9;824007,125;440371,625;942921,4375;21353,2168;21641,46094;24572,74414;605380,72;770011,94;429574,237;4142369;;;;3890260,921;2738096,551;3909454,029;2294662,202;22627967,37;;16155430,96;15877675,78
2021/12/28 21:00;172824,7;151034,9;824047;440400,9688;942965,5625;21353,2168;21641,46094;24572,74414;605413,839;770050,537;429601,891;4142588,5;;;;3890286,127;2738108,042;3909487,446;2294680,267;22628167;420035,147;16155549,84;15877792,05
2021/12/28 21:15;172824,7;151034,9;824086,875;440430,3438;943009,75;21353,2168;21641,46094;24572,74414;605446,689;770088,492;429629,123;4142808,5;;;;3890308,258;2738119,948;3909520,107;2294702,371;22628346,7;;16155667,26;15877921,59
2021/12/28 21:30;172824,7;151034,9;824126,75;440459,6875;943053,9375;21353,2168;21641,46094;24572,74414;605479,931;770127,569;429657,011;4143029,75;;;;3890330,377;2738133,523;3909556,664;2294720,775;22628526,71;420038,166;16155785,4;15878039,9
2021/12/28 21:45;172824,7;151034,9;824166,625;440489;943098,125;21353,2168;21641,46094;24572,74414;605512,546;770166,405;429684,542;4143251,25;;;;3890352,358;2738145,438;3909590,887;2294739,955;22628705,67;;16155917,64;15878154,59
2021/12/28 22:00;172824,7;151034,9;824206,5;440518,3438;943142,25;21353,2168;21641,46094;24572,74414;605544,909;770204,461;429712,437;4143470,5;;;;3890374,153;2738157,488;3909621,474;2294758,446;22628881,39;420041,189;16156037,55;15878271,08
2021/12/28 22:15;172824,7;151034,9;824246,4375;440547,7188;943186,4375;21353,2168;21641,46094;24572,74414;605576,328;770241,94;429739,896;4143688,75;;;;3890398,917;2738169,509;3909655,451;2294777,144;22629056,34;;16156158,85;15878400,33
2021/12/28 22:30;172824,7;151034,9;824286,3125;440577,0313;943230,5625;21353,2168;21641,46094;24572,74414;605609,297;770281,081;429766,917;4143908,75;;;;3890420,975;2738183,178;3909691,095;2294799,559;22629252,47;420044,508;16156277,79;15878517,8
2021/12/28 22:45;172824,7;151034,9;824326,125;440606,375;943274,625;21353,2168;21641,46094;24572,74414;605641,953;770320,176;429793,268;4144128,25;;;;3890442,949;2738195,056;3909728,929;2294817,154;22629424,2;;16156398,09;15878633,88
2021/12/28 23:00;172824,7;151034,9;824365,9375;440635,6563;943318,6875;21353,2168;21641,46094;24572,74414;605674,861;770358,803;429819,627;4144346,75;;;;3890464,367;2738206,954;3909761,328;2294834,973;22629594,84;420047,498;16156514,51;15878749,53
2021/12/28 23:15;172824,7;151034,9;824405,75;440664,9375;943362,625;21353,2168;21641,46094;24572,74414;605707,565;770395,623;429845,638;4144563,75;;;;3890489,519;2738218,73;3909793,261;2294852,643;22629789,53;;16156645,11;15878884,75
2021/12/28 23:30;172824,7;151034,9;824445,4375;440694,1875;943406,5625;21353,2168;21641,46094;24572,74414;605740,471;770432,815;429873,053;4144782,75;;;;3890511,238;2738232,291;3909826,291;2294870,867;22629962,69;420050,561;16156762,87;15879000,47
2021/12/28 23:45;172824,7;151034,9;824485,0625;440723,4063;943450,375;21353,2168;21641,46094;24572,74414;605772,662;770472,089;429900,375;4145002,75;;;;3890533,876;2738244,563;3909861,233;2294892,357;22630138,06;;16156883,76;15879119,19
2021/12/29 00:00;172824,7;151034,9;824524,625;440752,625;943494,0625;21353,2168;21641,46094;24572,74414;605804,754;770510,589;429927,944;4145220,75;;;;3890555,69;2738256,885;3909894,105;2294911,598;22630311,61;420053,801;16157004,87;15879234,18
2021/12/29 00:15;172824,7;151034,9;824564,25;440781,8438;943537,8125;21353,2168;21641,46094;24572,74414;605836,609;770549,549;429955,808;4145439,5;;;;3890576,897;2738268,925;3909927,081;2294929,14;22630502,92;;16157122,51;15879364,01
