Timestamp;JB1_TEM4.J_TEM_4_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Main_Incomer_8420#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Mechanical_UPS_A#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_Mechanical_UPS_B#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_MLV_A#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_MLV_B#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM4.J_TEM_4_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM4.JB1_TEM4_HVAC_System_A#Real Energy Into the Load#kWh;JB1_TEM4.JB1_TEM4_HVAC_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_GCL_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_GCL_UPS_System_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Gen_A_Supply#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Gen_B_Supply#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Gen_C_Supply#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_HVAC_Ssystem_A#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_HVAC_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_HVAC_System_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_Main_Incomer_LSVP#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_MLV_A#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_MLV_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5_MLV_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5A_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5B_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM_5C_UPS_System_C#Real Energy Into the Load#kWh;JB1_TEM5.J_TEM5_GCL_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Generator_C_Supply#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_HVAC_System_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_HVAC_System_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_HVAC_System_C#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Main_Incomer_HT#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Mechanical_UPS_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Mechanical_UPS_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_Mechanical_UPS_C#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_MLV_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_MLV_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_MLV_C#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_UPS_System_A#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_UPS_System_B#Real Energy Into the Load#kWh;JB1_TEM6.J_TEM_6_UPS_System_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_CCL_UPS_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_CCL_UPS_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_CCL_UPS_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_GCL_UPS_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_GCL_UPS_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_GCL_UPS_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Generator_A_Supply#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Generator_B_Supply#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Generator_C_Supply#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_HVAC_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_HVAC_C#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Hvac_System_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_Main_Incomer_HT#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_MLV_A#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_MLV_B#Real Energy Into the Load#kWh;JB1_TEM7.J_TEM_7_MLV_C#Real Energy Into the Load#kWh
2021/12/01 08:45;47778,617;18103,585;23017290;2319578,918;2341409,342;14625829,5;13169184,06;9235307,32;8439398,401;1609615,311;1616059,918;1125309,828;661630,989;39268,20313;36357,82031;24459,70898;2352070,019;979022,328;1594020,001;27248484;11028675,58;9808126,604;9155438,266;5974161,5;6470113;5462860,5;1207661,123;16003,59473;17900,82227;17682,35156;954444,06;752706,873;1001164,926;15963348;429944,324;447282,255;407740,383;5588604,633;5674828,396;5869881,874;3377366,5;3561738,75;3490858,75;3671763,5;2827015;2887449;402218,543;382996,327;377691,514;16815,4082;15065,52734;17806,59375;897235,818;883358,441;673059,348;11680860;5178127,57;4597116,692;5326528,887
2021/12/01 09:00;47778,617;18103,585;23017560;2319597,476;2341428,655;14625958,66;13169294,81;9235394,354;8439473,419;1609635,068;1616079,883;1125318,946;661640,622;39268,20313;36357,82031;24459,70898;2352104,714;979025,342;1594051,999;27248860;11028814,13;9808234,441;9155567,268;5974247,5;6470203;5462942,5;1207674,052;16003,59473;17900,82227;17682,35156;954464,572;752727,316;1001166,901;15963587;429949,897;447287,13;407743,791;5588688,827;5674914,539;5869945,804;3377420;3561795,5;3490913,75;3671842,25;2827085,75;2887521,25;402226,237;383004,26;377696,044;16815,4082;15065,52734;17806,59375;897272,158;883359,209;673076,631;11681176;5178235,635;4597236,372;5326611,213
2021/12/01 09:15;47778,617;18103,585;23017832;2319616,159;2341447,6;14626088,83;13169409,6;9235481,717;8439548,54;1609654,756;1616101,358;1125328,11;661650,271;39268,20313;36357,82031;24459,70898;2352139,596;979028,032;1594084,055;27249236;11028953,84;9808343,093;9155696,211;5974334;6470294;5463024,5;1207687,037;16003,59473;17900,82227;17682,35156;954485,961;752748,412;1001169,406;15963827;429955,638;447292,019;407747,159;5588773,002;5675001,177;5870011,216;3377473,5;3561852,25;3490968,5;3671921;2827156,75;2887593,75;402234,072;383012,355;377700,721;16815,4082;15065,52734;17806,59375;897309,351;883361,673;673094,087;11681497;5178344,777;4597357,282;5326696,104
2021/12/01 09:30;47778,617;18103,585;23018104;2319634,93;2341466,29;14626220,49;13169524,75;9235568,951;8439623,635;1609674,805;1616121,911;1125337,304;661659,91;39268,20313;36357,82031;24459,70898;2352175,088;979030,579;1594116,436;27249614;11029094,6;9808450,832;9155824,526;5974420,5;6470384,5;5463106,5;1207700,132;16003,59473;17900,82227;17682,35156;954506,919;752769,627;1001171,534;15964067;429961,353;447296,87;407750,43;5588856,608;5675088,184;5870076,284;3377527,25;3561909;3491023,5;3671999,75;2827227,75;2887666;402241,962;383020,502;377705,424;16815,4082;15065,52734;17806,59375;897347,059;883365,721;673111,838;11681821;5178455,065;4597479,457;5326781,949
2021/12/01 09:45;47778,617;18103,585;23018376;2319653,589;2341484,905;14626352,5;13169640,64;9235656,245;8439698,78;1609695,62;1616142,667;1125346,521;661669,545;39268,20313;36357,82031;24459,70898;2352210,671;979033,363;1594148,903;27249992;11029235,07;9808559,308;9155952,869;5974507;6470475;5463188,5;1207713,036;16003,59473;17900,82227;17682,35156;954528,277;752790,398;1001173,643;15964306;429967,158;447301,727;407753,772;5588941,018;5675174,642;5870140,169;3377581;3561965,75;3491078,5;3672079;2827298,75;2887738,75;402249,558;383028,356;377709,884;16815,4082;15065,52734;17806,59375;897384,563;883368,051;673130,261;11682144;5178565,678;4597599,786;5326866,591
2021/12/01 10:00;47778,617;18103,585;23018648;2319672,294;2341503,421;14626484,14;13169757,48;9235743,649;8439773,844;1609717,145;1616163,072;1125355,693;661679,183;39268,20313;36357,82031;24459,70898;2352246,585;979036,197;1594181,969;27250372;11029376,05;9808667,16;9156082,9;5974593;6470565,5;5463270,5;1207726,171;16003,59473;17900,82227;17682,35156;954549,969;752811,594;1001175,974;15964547;429973,074;447306,572;407757,042;5589026,913;5675261,329;5870204,812;3377634,5;3562022,5;3491133,5;3672158;2827369,75;2887811;402257,089;383036,204;377714,311;16815,4082;15065,52734;17806,59375;897422,518;883369,191;673149,743;11682465;5178676,587;4597721,898;5326949,287
2021/12/01 10:15;47778,617;18103,585;23018924;2319690,918;2341522,024;14626616,31;13169874,97;9235831,05;8439849,005;1609739,31;1616183,527;1125364,959;661688,805;39268,20313;36357,82031;24459,70898;2352282,673;979038,972;1594215,115;27250754;11029517,72;9808775,901;9156213,359;5974680;6470656,5;5463353;1207739,241;16003,59473;17900,82227;17682,35156;954572,005;752833,165;1001178,339;15964791;429978,902;447311,413;407760,282;5589113,11;5675348,823;5870270,014;3377688,75;3562079,25;3491188,75;3672237;2827441;2887884;402264,459;383043,894;377718,594;16815,4082;15065,52734;17806,59375;897461,242;883372,467;673168,928;11682791;5178786,748;4597843,979;5327034,839
2021/12/01 10:30;47778,617;18103,585;23019192;2319709,664;2341540,725;14626748,81;13169993,55;9235918,428;8439924,155;1609761,838;1616204,135;1125374,042;661698,447;39268,20313;36357,82031;24459,70898;2352319,164;979041,99;1594249,04;27251136;11029658,77;9808883,996;9156344,495;5974766;6470747;5463435;1207752,215;16003,59473;17900,82227;17682,35156;954592,995;752854,066;1001180,427;15965030;429984,865;447316,186;407763,434;5589197,883;5675435,503;5870333,629;3377742,25;3562136;3491243,75;3672316,25;2827512;2887956,5;402271,906;383051,678;377722,973;16815,4082;15065,52734;17806,59375;897500,222;883376,711;673187,492;11683116;5178897,01;4597966,377;5327120,463
2021/12/01 10:45;47778,617;18103,585;23019460;2319728,382;2341559,247;14626882,95;13170112,98;9236005,739;8439999,271;1609787,896;1616225,172;1125383,363;661708,072;39268,20313;36357,82031;24459,70898;2352355,521;979044,893;1594283,198;27251518;11029799,46;9808992,713;9156475,795;5974853;6470838;5463517,5;1207765,288;16003,59473;17900,82227;17682,35156;954615,457;752876,025;1001182,474;15965272;429990,699;447321,082;407766,672;5589283,024;5675523,431;5870397,895;3377796,25;3562193;3491298,75;3672395,5;2827583;2888029;402279,574;383059,686;377727,559;16815,4082;15065,52734;17806,59375;897539,558;883377,563;673207,267;11683441;5179009,279;4598089,826;5327203,095
2021/12/01 11:00;47778,617;18103,585;23019726;2319746,768;2341577,638;14627016,7;13170232,67;9236092,984;8440074,458;1609813,102;1616246,222;1125392,555;661717,701;39268,20313;36357,82031;24459,70898;2352392,424;979047,757;1594317,719;27251898;11029941,77;9809100,713;9156606,151;5974939;6470928,5;5463599;1207778,419;16003,59473;17900,82227;17682,35156;954638,319;752897,602;1001184,836;15965515;429996,726;447326,051;407769,993;5589368,809;5675611,025;5870463,042;3377849,75;3562249,75;3491353,5;3672474,75;2827654;2888101,5;402287,346;383067,802;377732,249;16815,4082;15065,52734;17806,59375;897579,377;883379,707;673226,718;11683767;5179121,361;4598212,724;5327287,812
2021/12/01 11:15;47778,617;18103,585;23019990;2319765,027;2341596,306;14627150,25;13170354,09;9236180,428;8440149,65;1609836,394;1616267,931;1125401,642;661727,339;39268,20313;36357,82031;24459,70898;2352429,268;979050,464;1594352,741;27252282;11030083,94;9809209,265;9156737,303;5975025,5;6471019;5463681,5;1207791,494;16003,59473;17900,82227;17682,35156;954661,174;752919,751;1001187,237;15965758;430002,783;447330,908;407773,223;5589455,986;5675699,074;5870527,517;3377903,5;3562306,5;3491408,5;3672554;2827725,25;2888174;402295,142;383075,935;377736,935;16815,4082;15065,52734;17806,59375;897619,531;883383,805;673245,579;11684094;5179231,569;4598337,519;5327373,871
2021/12/01 11:30;47778,617;18103,585;23020258;2319783,004;2341615,418;14627284,1;13170475,09;9236267,685;8440224,699;1609862,487;1616289,183;1125411,048;661736,965;39268,20313;36357,82031;24459,70898;2352466,245;979053,233;1594387,738;27252664;11030225,83;9809317,131;9156868,537;5975112;6471109,5;5463763,5;1207804,498;16003,59473;17900,82227;17682,35156;954683,946;752941,434;1001189,514;15966001;430008,602;447335,766;407776,441;5589542,744;5675786,347;5870591,631;3377957,25;3562363,25;3491463,5;3672633,25;2827796,25;2888246,5;402302,898;383084,025;377741,571;16815,4082;15065,52734;17806,59375;897659,735;883386,264;673264,498;11684419;5179341,674;4598461,33;5327457,947
2021/12/01 11:45;47778,617;18103,585;23020524;2319800,987;2341634,652;14627418,3;13170596,42;9236355,046;8440299,762;1609886,807;1616312,214;1125420,153;661746,594;39268,20313;36357,82031;24459,70898;2352503,41;979056,165;1594423,145;27253046;11030367,47;9809425,58;9157001,127;5975198;6471200;5463845,5;1207817,638;16003,59473;17900,82227;17682,35156;954706,703;752963,761;1001191,536;15966245;430014,677;447340,727;407779,73;5589629,676;5675874,544;5870656,38;3378010,75;3562420,25;3491518,5;3672712,25;2827867,25;2888319;402310,413;383091,877;377746,004;16815,4082;15065,52734;17806,59375;897699,871;883387,585;673283,49;11684744;5179452,687;4598585,108;5327541,616
2021/12/01 12:00;47778,617;18103,585;23020790;2319819,287;2341653,78;14627553,59;13170717,05;9236442,29;8440374,996;1609911,173;1616333,733;1125429,454;661756,23;39268,20313;36357,82031;24459,70898;2352540,786;979059,142;1594458,469;27253430;11030508,76;9809533,295;9157133,632;5975284,5;6471290,5;5463927,5;1207830,82;16003,59473;17900,82227;17682,35156;954729,202;752985,168;1001193,801;15966488;430020,557;447345,637;407782,997;5589716,309;5675961,611;5870721,305;3378064,5;3562477;3491573,5;3672791,25;2827938,5;2888391,25;402318,334;383099,885;377750,395;16815,4082;15065,52734;17806,59375;897741,083;883390,93;673303,787;11685073;5179565,487;4598710,162;5327626,243
2021/12/01 12:15;47778,617;18103,585;23021058;2319836,789;2341672,528;14627690,09;13170836,81;9236529,714;8440450,294;1609935,396;1616357,343;1125438,664;661765,841;39268,20313;36357,82031;24459,70898;2352578,658;979062,121;1594494,094;27253814;11030652,13;9809641,974;9157266,578;5975370,5;6471381;5464009,5;1207843,833;16003,59473;17900,82227;17682,35156;954751,215;753006,778;1001196,285;15966728;430026,143;447350,397;407786,145;5589801,387;5676049,006;5870785,237;3378118,25;3562533,75;3491628,5;3672870,5;2828009,5;2888463,75;402325,915;383107,421;377754,302;16815,4082;15065,52734;17806,59375;897782,218;883395,025;673324,338;11685401;5179677,694;4598834,251;5327711,424
2021/12/01 12:30;47778,617;18103,585;23021322;2319844,091;2341690,98;14627822,54;13170957,42;9236617,023;8440525,356;1609959,408;1616378,47;1125447,813;661775,466;39268,20313;36357,82031;24459,70898;2352616,755;979065,039;1594530,126;27254198;11030795,44;9809749,745;9157398,502;5975457;6471471,5;5464091,5;1207856,882;16003,59473;17900,82227;17682,35156;954774,612;753028,919;1001198,381;15966971;430032,006;447355,275;407789,378;5589887,555;5676137,038;5870849,814;3378172;3562590,75;3491683,5;3672949,25;2828080,5;2888536;402333,074;383114,577;377757,878;16815,4082;15065,52734;17806,59375;897822,851;883395,84;673343,634;11685723;5179787,438;4598958,427;5327793,573
2021/12/01 12:45;47778,617;18103,585;23021590;2319852,238;2341709,482;14627951,96;13171078,39;9236704,427;8440600,454;1609984,059;1616401,261;1125457,241;661785,082;39268,20313;36357,82031;24459,70898;2352654,78;979067,998;1594565,859;27254584;11030938,66;9809858,335;9157529,692;5975543,5;6471562;5464173,5;1207870,085;16003,59473;17900,82227;17682,35156;954797,979;753050,615;1001200,54;15967214;430037,701;447360,181;407792,598;5589973,506;5676224,492;5870914,802;3378225,75;3562647,5;3491738,75;3673028,25;2828152;2888608,75;402340,125;383121,612;377761,353;16815,4082;15065,52734;17806,59375;897863,918;883398,325;673362,889;11686046;5179897,412;4599081,697;5327876,542
2021/12/01 13:00;47778,617;18103,585;23021856;2319860,149;2341728,016;14628080,76;13171198,75;9236791,644;8440675,561;1610008,579;1616422,579;1125466,324;661794,706;39268,20313;36357,82031;24459,70898;2352692,959;979070,831;1594602,416;27254966;11031080,64;9809965,615;9157662,497;5975629,5;6471652;5464255;1207883,179;16003,59473;17900,82227;17682,35156;954821,466;753074,58;1001202,853;15967460;430043,542;447365,134;407795,859;5590060,987;5676314,1;5870979,204;3378279,5;3562704,25;3491793,75;3673107,5;2828223,25;2888681;402347,465;383129,032;377764,776;16815,4082;15065,52734;17806,59375;897906,153;883402,786;673382,371;11686375;5180008,962;4599207,891;5327961,39
2021/12/01 13:15;47778,617;18103,585;23022128;2319867,945;2341746,238;14628207,4;13171319,83;9236878,895;8440750,726;1610033,159;1616447,574;1125475,747;661804,321;39268,20313;36357,82031;24459,70898;2352731,545;979073,666;1594638,865;27255350;11031223,2;9810073,928;9157795,871;5975715,5;6471742,5;5464337;1207896,181;16003,59473;17900,82227;17682,35156;954852,529;753092,866;1001205,306;15967709;430049,728;447370,272;407799,28;5590156,35;5676398,431;5871043,663;3378333;3562761;3491848,75;3673186,75;2828294,25;2888753,5;402355,082;383136,894;377768,324;16815,4082;15065,52734;17806,59375;897949,02;883404,405;673403,156;11686704;5180121,909;4599334,019;5328044,309
2021/12/01 13:30;47778,617;18103,585;23022400;2319875,983;2341764,453;14628337,17;13171440,92;9236966,012;8440825,635;1610060,696;1616470,251;1125484,964;661813,937;39268,20313;36357,82031;24459,70898;2352770,535;979076,559;1594675,856;27255736;11031367,07;9810181,158;9157929,676;5975801;6471832,5;5464418,5;1207909,287;16003,59473;17900,82227;17682,35156;954882,1;753115,687;1001207,467;15967960;430055,598;447375,284;407802,578;5590249,909;5676487,088;5871108,781;3378386,5;3562817,75;3491903,75;3673265,5;2828365,25;2888825,5;402362,751;383144,804;377771,883;16815,4082;15065,52734;17806,59375;897991,604;883406,24;673424,112;11687030;5180233,834;4599460,377;5328126,677
2021/12/01 13:45;47778,617;18103,585;23022670;2319883,926;2341782,722;14628465,02;13171563,06;9237053,014;8440900,624;1610086,539;1616492,354;1125494,208;661823,549;39268,20313;36357,82031;24459,70898;2352809,9;979079,448;1594712,513;27256122;11031511,31;9810289,459;9158063,001;5975887;6471922,5;5464500;1207922,39;16003,59473;17900,82227;17682,35156;954911,662;753139,091;1001209,629;15968211;430061,512;447380,321;407805,767;5590343,173;5676576,195;5871172,873;3378439,75;3562874,5;3491958,75;3673344,5;2828436,25;2888897,75;402370,325;383152,636;377775,404;16815,4082;15065,52734;17806,59375;898034,75;883410,105;673444,239;11687359;5180344,879;4599587,165;5328211,249
2021/12/01 14:00;47778,617;18103,585;23022934;2319891,885;2341800,935;14628593,07;13171684,4;9237140,307;8440975,737;1610109,055;1616515,665;1125503,627;661833,165;39268,20313;36357,82031;24459,70898;2352848,924;979082,431;1594749,479;27256506;11031654,46;9810396,713;9158195,648;5975973;6472012,5;5464582;1207935,466;16003,59473;17900,82227;17682,35156;954941,22;753158,287;1001212,139;15968456;430067,622;447385,243;407809,065;5590435,623;5676660,92;5871237,182;3378493,5;3562931,25;3492013,75;3673423,25;2828507,25;2888970;402377,749;383160,37;377779,166;16815,4082;15065,52734;17806,59375;898078,08;883413,093;673463,954;11687687;5180456,651;4599713,491;5328295,154
2021/12/01 14:15;47778,617;18103,585;23023202;2319899,94;2341819,129;14628720,98;13171807,77;9237227,747;8441050,862;1610132,048;1616538,861;1125512,875;661842,762;39268,20313;36357,82031;24459,70898;2352888,276;979085,401;1594786,634;27256896;11031798,06;9810505,514;9158328,722;5976059,5;6472103;5464664,5;1207948,688;16003,59473;17900,82227;17682,35156;954965,296;753181,2;1001214,628;15968703;430073,546;447390,296;407812,362;5590522,5;5676749,682;5871302,528;3378547,5;3562988;3492069;3673502,5;2828579;2889043,25;402385,153;383168,127;377783,194;16815,4082;15065,52734;17806,59375;898121,383;883414,748;673483,942;11688019;5180568,833;4599841,033;5328378,105
2021/12/01 14:30;47778,617;18103,585;23023468;2319907,974;2341837,468;14628848,37;13171928,15;9237315,11;8441126,087;1610154,977;1616563,05;1125522,238;661852,366;39268,20313;36357,82031;24459,70898;2352928,111;979088,403;1594823,963;27257282;11031942,38;9810613,277;9158462,032;5976146;6472193,5;5464746,5;1207961,794;16003,59473;17900,82227;17682,35156;954988,791;753204,121;1001216,731;15968947;430079,612;447395,3;407815,605;5590608,79;5676838,504;5871366,623;3378601,25;3563044,75;3492124,25;3673581,75;2828650;2889115,75;402392,811;383176,135;377787,398;16815,4082;15065,52734;17806,59375;898164,726;883418,554;673505,096;11688351;5180681,447;4599967,426;5328463,64
2021/12/01 14:45;47778,617;18103,585;23023736;2319916,28;2341855,676;14628976,72;13172050,68;9237402,356;8441201,222;1610178,258;1616587,188;1125531,325;661861,962;39268,20313;36357,82031;24459,70898;2352967,984;979091,428;1594861,856;27257672;11032087,29;9810721,533;9158596,953;5976232;6472284;5464828,5;1207974,827;16003,59473;17900,82227;17682,35156;955013,126;753227,255;1001219,056;15969192;430085,653;447400,184;407818,825;5590697,254;5676927,275;5871430,708;3378654,75;3563101,5;3492179,25;3673661;2828721;2889188,25;402400,328;383184,004;377791,491;16815,4082;15065,52734;17806,59375;898208,892;883421,21;673526,23;11688682;5180793,467;4600095,454;5328547,623
2021/12/01 15:00;47778,617;18103,585;23024008;2319924,251;2341874,029;14629104,83;13172172,04;9237489,587;8441276,39;1610202,831;1616611,935;1125540,756;661871,559;39268,20313;36357,82031;24459,70898;2353007,828;979094,445;1594899,116;27258060;11032231,85;9810829,928;9158730,895;5976318;6472374,5;5464910,5;1207987,926;16003,59473;17900,82227;17682,35156;955037,107;753250,493;1001221,622;15969440;430091,409;447405,209;407822,099;5590785,006;5677016,263;5871496,056;3378708,5;3563158,25;3492234,5;3673740;2828792,25;2889260,5;402407,862;383191,776;377795,433;16815,4082;15065,52734;17806,59375;898252,704;883422,69;673546,03;11689010;5180904,912;4600222,679;5328629,943
2021/12/01 15:15;47778,617;18103,585;23024276;2319934,337;2341893,137;14629233,24;13172298,84;9237576,877;8441351,641;1610226,812;1616635,913;1125549,993;661881,161;39268,20313;36357,82031;24459,70898;2353047,478;979097,435;1594937,022;27258446;11032375,69;9810937,629;9158865,987;5976404;6472464,5;5464992;1208001,125;16003,59473;17900,82227;17682,35156;955060,383;753272,173;1001223,718;15969682;430097,134;447410,147;407825,251;5590872,223;5677103,892;5871560,38;3378762;3563215,25;3492289,25;3673819,5;2828863;2889332,75;;383199,125;377799,002;16815,4082;15065,52734;17806,59375;898296,277;883426,338;673565,856;11689339;5181016,726;4600349,22;5328715,062
2021/12/01 15:30;47778,617;18103,585;23024544;2319944,564;2341913,233;14629366,64;13172421,99;9237664,17;8441426,802;1610251,253;1616657,73;1125559,175;661890,766;39268,20313;36357,82031;24459,70898;2353087,21;979100,293;1594974,346;27258834;11032519,14;9811045,306;9159000,267;5976490,5;6472555;5465074;1208014,126;16003,59473;17900,82227;17682,35156;955084,481;753295,665;1001225,881;15969927;430102,749;447415,099;407828,426;5590958,87;5677193,168;5871624,093;3378815,75;3563272;3492344,5;3673898,75;2828934,25;2889405,5;402423,087;383207,288;377803,114;16815,4082;15065,52734;17806,59375;898339,511;883429,801;673586,197;11689671;5181129,491;4600476,587;5328799,544
