"Time stamp","Value","Events","Comment","User"
"2021/01/01 10:30:00","8 494 684,86","","",""
"2021/01/01 10:00:00","8 494 496,20","","",""
"2021/01/01 09:30:00","8 494 307,74","","",""
"2021/01/01 09:00:00","8 494 118,77","","",""
"2021/01/01 08:30:00","8 493 930,50","","",""
"2021/01/01 08:00:00","8 493 741,94","","",""
"2021/01/01 07:30:00","8 493 553,63","","",""
"2021/01/01 07:00:00","8 493 365,66","","",""
"2021/01/01 06:30:00","8 493 177,94","","",""
"2021/01/01 06:00:00","8 492 990,02","","",""
"2021/01/01 05:30:00","8 492 802,40","","",""
"2021/01/01 05:00:00","8 492 614,23","","",""
"2021/01/01 04:30:00","8 492 426,29","","",""
"2021/01/01 04:00:00","8 492 238,45","","",""
"2021/01/01 03:30:00","8 492 050,39","","",""
"2021/01/01 03:00:00","8 491 861,62","","",""
"2021/01/01 02:30:00","8 491 673,29","","",""
"2021/01/01 02:00:00","8 491 484,64","","",""
"2021/01/01 01:30:00","8 491 296,00","","",""
"2021/01/01 01:00:00","8 491 107,32","","",""
"2021/01/01 00:30:00","8 490 918,72","","",""
"2021/01/01 00:00:00","8 490 730,06","","",""
"2020/12/31 23:30:00","8 490 541,21","","",""
"2020/12/31 23:00:00","8 490 352,28","","",""
"2020/12/31 22:30:00","8 490 163,53","","",""
"2020/12/31 22:00:00","8 489 974,53","","",""
"2020/12/31 21:30:00","8 489 785,32","","",""
"2020/12/31 21:00:00","8 489 596,03","","",""
"2020/12/31 20:30:00","8 489 407,06","","",""
"2020/12/31 20:00:00","8 489 218,01","","",""
"2020/12/31 19:30:00","8 489 029,11","","",""
"2020/12/31 19:00:00","8 488 840,00","","",""
"2020/12/31 18:30:00","8 488 650,95","","",""
"2020/12/31 18:00:00","8 488 461,89","","",""
"2020/12/31 17:30:00","8 488 273,28","","",""
"2020/12/31 17:00:00","8 488 084,05","","",""
"2020/12/31 16:30:00","8 487 895,43","","",""
"2020/12/31 16:00:00","8 487 706,24","","",""
"2020/12/31 15:30:00","8 487 517,53","","",""
"2020/12/31 15:00:00","8 487 328,56","","",""
"2020/12/31 14:30:00","8 487 139,84","","",""
"2020/12/31 14:00:00","8 486 950,77","","",""
"2020/12/31 13:30:00","8 486 761,41","","",""
"2020/12/31 13:00:00","8 486 572,63","","",""
"2020/12/31 12:30:00","8 486 383,78","","",""
"2020/12/31 12:00:00","8 486 194,60","","",""
"2020/12/31 11:30:00","8 486 005,50","","",""
"2020/12/31 11:00:00","8 485 816,22","","",""
"2020/12/31 10:30:00","8 485 627,11","","",""
"2020/12/31 10:00:00","8 485 437,95","","",""
"2020/12/31 09:30:00","8 485 248,83","","",""
"2020/12/31 09:00:00","8 485 059,91","","",""
"2020/12/31 08:30:00","8 484 870,79","","",""
"2020/12/31 08:00:00","8 484 681,94","","",""
"2020/12/31 07:30:00","8 484 493,48","","",""
"2020/12/31 07:00:00","8 484 305,05","","",""
"2020/12/31 06:30:00","8 484 116,97","","",""
"2020/12/31 06:00:00","8 483 929,11","","",""
"2020/12/31 05:30:00","8 483 741,66","","",""
"2020/12/31 05:00:00","8 483 553,68","","",""
"2020/12/31 04:30:00","8 483 366,16","","",""
"2020/12/31 04:00:00","8 483 177,92","","",""
"2020/12/31 03:30:00","8 482 990,39","","",""
"2020/12/31 03:00:00","8 482 802,11","","",""
"2020/12/31 02:30:00","8 482 614,27","","",""
"2020/12/31 02:00:00","8 482 425,91","","",""
"2020/12/31 01:30:00","8 482 238,39","","",""
"2020/12/31 01:00:00","8 482 049,68","","",""
"2020/12/31 00:30:00","8 481 861,69","","",""
"2020/12/31 00:00:00","8 481 672,85","","",""
"2020/12/30 23:30:00","8 481 484,26","","",""
"2020/12/30 23:00:00","8 481 295,74","","",""
"2020/12/30 22:30:00","8 481 106,62","","",""
"2020/12/30 22:00:00","8 480 917,22","","",""
"2020/12/30 21:30:00","8 480 728,12","","",""
"2020/12/30 21:00:00","8 480 538,64","","",""
"2020/12/30 20:30:00","8 480 349,38","","",""
"2020/12/30 20:00:00","8 480 159,94","","",""
"2020/12/30 19:30:00","8 479 970,14","","",""
"2020/12/30 19:00:00","8 479 781,12","","",""
"2020/12/30 18:30:00","8 479 591,38","","",""
"2020/12/30 18:00:00","8 479 401,92","","",""
"2020/12/30 17:30:00","8 479 212,78","","",""
"2020/12/30 17:00:00","8 479 023,44","","",""
"2020/12/30 16:30:00","8 478 834,08","","",""
"2020/12/30 16:00:00","8 478 644,71","","",""
"2020/12/30 15:30:00","8 478 455,74","","",""
"2020/12/30 15:00:00","8 478 266,35","","",""
"2020/12/30 14:30:00","8 478 077,26","","",""
"2020/12/30 14:00:00","8 477 887,37","","",""
"2020/12/30 13:30:00","8 477 697,96","","",""
"2020/12/30 13:00:00","8 477 508,51","","",""
"2020/12/30 12:30:00","8 477 318,81","","",""
"2020/12/30 12:00:00","8 477 129,51","","",""
"2020/12/30 11:30:00","8 476 939,79","","",""
"2020/12/30 11:00:00","8 476 750,23","","",""
"2020/12/30 10:30:00","8 476 560,95","","",""
"2020/12/30 10:00:00","8 476 371,60","","",""
"2020/12/30 09:30:00","8 476 181,75","","",""
"2020/12/30 09:00:00","8 475 992,27","","",""
"2020/12/30 08:30:00","8 475 802,66","","",""
"2020/12/30 08:00:00","8 475 613,31","","",""
"2020/12/30 07:30:00","8 475 424,25","","",""
"2020/12/30 07:00:00","8 475 235,60","","",""
"2020/12/30 06:30:00","8 475 047,13","","",""
"2020/12/30 06:00:00","8 474 859,24","","",""
"2020/12/30 05:30:00","8 474 671,19","","",""
"2020/12/30 05:00:00","8 474 482,84","","",""
"2020/12/30 04:30:00","8 474 294,75","","",""
"2020/12/30 04:00:00","8 474 106,64","","",""
"2020/12/30 03:30:00","8 473 917,99","","",""
"2020/12/30 03:00:00","8 473 729,54","","",""
"2020/12/30 02:30:00","8 473 541,17","","",""
"2020/12/30 02:00:00","8 473 352,62","","",""
"2020/12/30 01:30:00","8 473 164,44","","",""
"2020/12/30 01:00:00","8 472 975,18","","",""
"2020/12/30 00:30:00","8 472 786,75","","",""
"2020/12/30 00:00:00","8 472 597,20","","",""
"2020/12/29 23:30:00","8 472 407,85","","",""
"2020/12/29 23:00:00","8 472 218,57","","",""
"2020/12/29 22:30:00","8 472 029,34","","",""
"2020/12/29 22:00:00","8 471 839,57","","",""
"2020/12/29 21:30:00","8 471 649,72","","",""
"2020/12/29 21:00:00","8 471 460,00","","",""
"2020/12/29 20:30:00","8 471 270,11","","",""
"2020/12/29 20:00:00","8 471 080,13","","",""
"2020/12/29 19:30:00","8 470 890,57","","",""
"2020/12/29 19:00:00","8 470 701,24","","",""
"2020/12/29 18:30:00","8 470 511,64","","",""
"2020/12/29 18:00:00","8 470 321,92","","",""
"2020/12/29 17:30:00","8 470 132,64","","",""
"2020/12/29 17:00:00","8 469 943,37","","",""
"2020/12/29 16:30:00","8 469 754,24","","",""
"2020/12/29 16:00:00","8 469 564,52","","",""
"2020/12/29 15:30:00","8 469 375,23","","",""
"2020/12/29 15:00:00","8 469 185,67","","",""
"2020/12/29 14:30:00","8 468 996,19","","",""
"2020/12/29 14:00:00","8 468 807,38","","",""
"2020/12/29 13:30:00","8 468 617,98","","",""
"2020/12/29 13:00:00","8 468 428,37","","",""
"2020/12/29 12:30:00","8 468 239,03","","",""
"2020/12/29 12:00:00","8 468 049,54","","",""
"2020/12/29 11:30:00","8 467 860,67","","",""
"2020/12/29 11:00:00","8 467 671,31","","",""
"2020/12/29 10:30:00","8 467 482,53","","",""
"2020/12/29 10:00:00","8 467 293,30","","",""
"2020/12/29 09:30:00","8 467 104,16","","",""
"2020/12/29 09:00:00","8 466 915,32","","",""
"2020/12/29 08:30:00","8 466 726,59","","",""
"2020/12/29 08:00:00","8 466 537,58","","",""
"2020/12/29 07:30:00","8 466 348,89","","",""
"2020/12/29 07:00:00","8 466 160,73","","",""
"2020/12/29 06:30:00","8 465 972,86","","",""
"2020/12/29 06:00:00","8 465 784,82","","",""
"2020/12/29 05:30:00","8 465 597,01","","",""
"2020/12/29 05:00:00","8 465 409,85","","",""
"2020/12/29 04:30:00","8 465 222,07","","",""
"2020/12/29 04:00:00","8 465 034,56","","",""
"2020/12/29 03:30:00","8 464 846,84","","",""
"2020/12/29 03:00:00","8 464 658,82","","",""
"2020/12/29 02:30:00","8 464 471,30","","",""
"2020/12/29 02:00:00","8 464 283,38","","",""
"2020/12/29 01:30:00","8 464 095,45","","",""
"2020/12/29 01:00:00","8 463 906,75","","",""
"2020/12/29 00:30:00","8 463 718,15","","",""
"2020/12/29 00:00:00","8 463 529,15","","",""
"2020/12/28 23:30:00","8 463 340,79","","",""
"2020/12/28 23:00:00","8 463 151,44","","",""
"2020/12/28 22:30:00","8 462 962,63","","",""
"2020/12/28 22:00:00","8 462 773,43","","",""
"2020/12/28 21:30:00","8 462 584,59","","",""
"2020/12/28 21:00:00","8 462 395,58","","",""
"2020/12/28 20:30:00","8 462 206,64","","",""
"2020/12/28 20:00:00","8 462 017,76","","",""
"2020/12/28 19:30:00","8 461 828,82","","",""
"2020/12/28 19:00:00","8 461 639,60","","",""
"2020/12/28 18:30:00","8 461 450,64","","",""
"2020/12/28 18:00:00","8 461 261,03","","",""
"2020/12/28 17:30:00","8 461 072,01","","",""
"2020/12/28 17:00:00","8 460 882,87","","",""
"2020/12/28 16:30:00","8 460 693,56","","",""
"2020/12/28 16:00:00","8 460 505,12","","",""
"2020/12/28 15:30:00","8 460 315,90","","",""
"2020/12/28 15:00:00","8 460 126,98","","",""
"2020/12/28 14:30:00","8 459 937,46","","",""
"2020/12/28 14:00:00","8 459 747,93","","",""
"2020/12/28 13:30:00","8 459 558,83","","",""
"2020/12/28 13:00:00","8 459 369,57","","",""
"2020/12/28 12:30:00","8 459 180,52","","",""
"2020/12/28 12:00:00","8 458 990,71","","",""
"2020/12/28 11:30:00","8 458 801,27","","",""
"2020/12/28 11:00:00","8 458 612,01","","",""
"2020/12/28 10:30:00","8 458 422,61","","",""
"2020/12/28 10:00:00","8 458 233,14","","",""
"2020/12/28 09:30:00","8 458 043,79","","",""
"2020/12/28 09:00:00","8 457 854,76","","",""
"2020/12/28 08:30:00","8 457 665,46","","",""
"2020/12/28 08:00:00","8 457 476,29","","",""
"2020/12/28 07:30:00","8 457 287,46","","",""
"2020/12/28 07:00:00","8 457 098,90","","",""
"2020/12/28 06:30:00","8 456 910,79","","",""
"2020/12/28 06:00:00","8 456 722,55","","",""
"2020/12/28 05:30:00","8 456 534,47","","",""
"2020/12/28 05:00:00","8 456 346,78","","",""
"2020/12/28 04:30:00","8 456 158,59","","",""
"2020/12/28 04:00:00","8 455 970,82","","",""
"2020/12/28 03:30:00","8 455 783,05","","",""
"2020/12/28 03:00:00","8 455 594,52","","",""
"2020/12/28 02:30:00","8 455 406,43","","",""
"2020/12/28 02:00:00","8 455 217,72","","",""
"2020/12/28 01:30:00","8 455 029,09","","",""
"2020/12/28 01:00:00","8 454 840,62","","",""
"2020/12/28 00:30:00","8 454 651,79","","",""
"2020/12/28 00:00:00","8 454 462,86","","",""
"2020/12/27 23:30:00","8 454 273,68","","",""
"2020/12/27 23:00:00","8 454 084,71","","",""
"2020/12/27 22:30:00","8 453 895,48","","",""
"2020/12/27 22:00:00","8 453 706,10","","",""
"2020/12/27 21:30:00","8 453 517,12","","",""
"2020/12/27 21:00:00","8 453 327,75","","",""
"2020/12/27 20:30:00","8 453 138,57","","",""
"2020/12/27 20:00:00","8 452 949,28","","",""
"2020/12/27 19:30:00","8 452 760,02","","",""
"2020/12/27 19:00:00","8 452 570,45","","",""
"2020/12/27 18:30:00","8 452 381,31","","",""
"2020/12/27 18:00:00","8 452 192,11","","",""
"2020/12/27 17:30:00","8 452 003,16","","",""
"2020/12/27 17:00:00","8 451 813,98","","",""
"2020/12/27 16:30:00","8 451 625,34","","",""
"2020/12/27 16:00:01","8 451 436,25","","",""
"2020/12/27 15:30:00","8 451 247,48","","",""
"2020/12/27 15:00:00","8 451 058,76","","",""
"2020/12/27 14:30:00","8 450 870,24","","",""
"2020/12/27 14:00:00","8 450 680,94","","",""
"2020/12/27 13:30:00","8 450 492,13","","",""
"2020/12/27 13:00:00","8 450 303,57","","",""
"2020/12/27 12:30:00","8 450 114,76","","",""
"2020/12/27 12:00:00","8 449 925,86","","",""
"2020/12/27 11:30:00","8 449 737,56","","",""
"2020/12/27 11:00:00","8 449 548,40","","",""
"2020/12/27 10:30:00","8 449 359,95","","",""
"2020/12/27 10:00:00","8 449 170,96","","",""
"2020/12/27 09:30:00","8 448 982,54","","",""
"2020/12/27 09:00:00","8 448 793,53","","",""
"2020/12/27 08:30:00","8 448 605,16","","",""
"2020/12/27 08:00:00","8 448 416,37","","",""
"2020/12/27 07:30:00","8 448 227,94","","",""
"2020/12/27 07:00:00","8 448 039,97","","",""
"2020/12/27 06:30:00","8 447 851,70","","",""
"2020/12/27 06:00:00","8 447 663,91","","",""
"2020/12/27 05:30:00","8 447 476,05","","",""
"2020/12/27 05:00:00","8 447 287,92","","",""
"2020/12/27 04:30:00","8 447 100,29","","",""
"2020/12/27 04:00:00","8 446 911,65","","",""
"2020/12/27 03:30:00","8 446 723,34","","",""
"2020/12/27 03:00:00","8 446 535,15","","",""
"2020/12/27 02:30:00","8 446 346,91","","",""
"2020/12/27 02:00:00","8 446 158,42","","",""
"2020/12/27 01:30:00","8 445 969,87","","",""
"2020/12/27 01:00:00","8 445 780,66","","",""
"2020/12/27 00:30:00","8 445 592,31","","",""
"2020/12/27 00:00:00","8 445 402,65","","",""
"2020/12/26 23:30:00","8 445 214,09","","",""
"2020/12/26 23:00:00","8 445 024,83","","",""
"2020/12/26 22:30:00","8 444 835,96","","",""
"2020/12/26 22:00:00","8 444 646,79","","",""
"2020/12/26 21:30:00","8 444 457,98","","",""
"2020/12/26 21:00:00","8 444 268,69","","",""
"2020/12/26 20:30:00","8 444 079,71","","",""
"2020/12/26 20:00:00","8 443 890,62","","",""
"2020/12/26 19:30:00","8 443 701,88","","",""
"2020/12/26 19:00:00","8 443 512,46","","",""
"2020/12/26 18:30:00","8 443 323,68","","",""
"2020/12/26 18:00:00","8 443 134,65","","",""
"2020/12/26 17:30:00","8 442 945,71","","",""
"2020/12/26 17:00:00","8 442 756,99","","",""
"2020/12/26 16:30:00","8 442 568,39","","",""
"2020/12/26 16:00:00","8 442 379,61","","",""
"2020/12/26 15:30:00","8 442 190,78","","",""
"2020/12/26 15:00:00","8 442 002,07","","",""
"2020/12/26 14:30:00","8 441 812,92","","",""
"2020/12/26 14:00:00","8 441 624,30","","",""
"2020/12/26 13:30:00","8 441 435,34","","",""
"2020/12/26 13:00:00","8 441 246,74","","",""
"2020/12/26 12:30:00","8 441 058,12","","",""
"2020/12/26 12:00:00","8 440 869,02","","",""
"2020/12/26 11:30:00","8 440 680,12","","",""
"2020/12/26 11:00:00","8 440 491,38","","",""
"2020/12/26 10:30:00","8 440 302,47","","",""
"2020/12/26 10:00:00","8 440 113,32","","",""
"2020/12/26 09:30:00","8 439 924,78","","",""
"2020/12/26 09:00:00","8 439 735,96","","",""
"2020/12/26 08:30:00","8 439 547,24","","",""
"2020/12/26 08:00:00","8 439 358,48","","",""
"2020/12/26 07:30:00","8 439 169,74","","",""
"2020/12/26 07:00:00","8 438 980,60","","",""
"2020/12/26 06:30:00","8 438 792,46","","",""
"2020/12/26 06:00:00","8 438 603,74","","",""
"2020/12/26 05:30:00","8 438 415,12","","",""
"2020/12/26 05:00:00","8 438 226,59","","",""
"2020/12/26 04:30:00","8 438 038,44","","",""
"2020/12/26 04:00:00","8 437 849,91","","",""
"2020/12/26 03:30:00","8 437 661,05","","",""
"2020/12/26 03:00:00","8 437 472,66","","",""
"2020/12/26 02:30:00","8 437 283,70","","",""
"2020/12/26 02:00:00","8 437 095,16","","",""
"2020/12/26 01:30:00","8 436 906,51","","",""
"2020/12/26 01:00:00","8 436 717,55","","",""
"2020/12/26 00:30:00","8 436 528,21","","",""
"2020/12/26 00:00:00","8 436 338,76","","",""
"2020/12/25 23:30:00","8 436 149,28","","",""
"2020/12/25 23:00:00","8 435 959,76","","",""
"2020/12/25 22:30:00","8 435 770,29","","",""
"2020/12/25 22:00:00","8 435 580,30","","",""
"2020/12/25 21:30:00","8 435 391,03","","",""
"2020/12/25 21:00:00","8 435 201,07","","",""
"2020/12/25 20:30:00","8 435 011,53","","",""
"2020/12/25 20:00:00","8 434 822,07","","",""
"2020/12/25 19:30:00","8 434 632,68","","",""
"2020/12/25 19:00:00","8 434 442,85","","",""
"2020/12/25 18:30:00","8 434 253,57","","",""
"2020/12/25 18:00:00","8 434 063,87","","",""
"2020/12/25 17:30:00","8 433 874,52","","",""
"2020/12/25 17:00:00","8 433 685,45","","",""
"2020/12/25 16:30:00","8 433 496,34","","",""
"2020/12/25 16:00:00","8 433 306,83","","",""
"2020/12/25 15:30:00","8 433 117,95","","",""
"2020/12/25 15:00:00","8 432 928,33","","",""
"2020/12/25 14:30:00","8 432 739,50","","",""
"2020/12/25 14:00:00","8 432 549,98","","",""
"2020/12/25 13:30:00","8 432 360,88","","",""
"2020/12/25 13:00:00","8 432 171,52","","",""
"2020/12/25 12:30:00","8 431 982,21","","",""
"2020/12/25 12:00:00","8 431 792,82","","",""
"2020/12/25 11:30:00","8 431 603,73","","",""
"2020/12/25 11:00:00","8 431 413,98","","",""
"2020/12/25 10:30:00","8 431 224,52","","",""
"2020/12/25 10:00:00","8 431 034,94","","",""
"2020/12/25 09:30:00","8 430 845,80","","",""
"2020/12/25 09:00:00","8 430 656,27","","",""
"2020/12/25 08:30:00","8 430 466,79","","",""
"2020/12/25 08:00:00","8 430 277,89","","",""
"2020/12/25 07:30:00","8 430 088,85","","",""
"2020/12/25 07:00:00","8 429 899,90","","",""
"2020/12/25 06:30:00","8 429 711,82","","",""
"2020/12/25 06:00:00","8 429 523,18","","",""
"2020/12/25 05:30:00","8 429 334,93","","",""
"2020/12/25 05:00:00","8 429 147,01","","",""
"2020/12/25 04:30:00","8 428 958,33","","",""
"2020/12/25 04:00:00","8 428 769,67","","",""
"2020/12/25 03:30:00","8 428 580,68","","",""
"2020/12/25 03:00:00","8 428 391,96","","",""
"2020/12/25 02:30:00","8 428 203,24","","",""
"2020/12/25 02:00:00","8 428 014,22","","",""
"2020/12/25 01:30:00","8 427 825,15","","",""
"2020/12/25 01:00:00","8 427 636,16","","",""
"2020/12/25 00:30:00","8 427 446,46","","",""
"2020/12/25 00:00:00","8 427 256,95","","",""
"2020/12/24 23:30:00","8 427 067,21","","",""
"2020/12/24 23:00:00","8 426 877,56","","",""
"2020/12/24 22:30:00","8 426 687,85","","",""
"2020/12/24 22:00:00","8 426 497,41","","",""
"2020/12/24 21:30:00","8 426 308,07","","",""
"2020/12/24 21:00:00","8 426 118,41","","",""
"2020/12/24 20:30:00","8 425 928,38","","",""
"2020/12/24 20:00:00","8 425 738,60","","",""
"2020/12/24 19:30:00","8 425 549,03","","",""
"2020/12/24 19:00:00","8 425 359,09","","",""
"2020/12/24 18:30:00","8 425 169,48","","",""
"2020/12/24 18:00:00","8 424 979,51","","",""
"2020/12/24 17:30:00","8 424 789,85","","",""
"2020/12/24 17:00:00","8 424 599,89","","",""
"2020/12/24 16:30:00","8 424 410,42","","",""
"2020/12/24 16:00:00","8 424 220,87","","",""
"2020/12/24 15:30:00","8 424 031,17","","",""
"2020/12/24 15:00:00","8 423 841,16","","",""
"2020/12/24 14:30:00","8 423 651,47","","",""
"2020/12/24 14:00:00","8 423 461,59","","",""
"2020/12/24 13:30:00","8 423 271,91","","",""
"2020/12/24 13:00:00","8 423 082,53","","",""
"2020/12/24 12:30:00","8 422 892,89","","",""
"2020/12/24 12:00:00","8 422 703,15","","",""
"2020/12/24 11:30:00","8 422 512,88","","",""
"2020/12/24 11:00:00","8 422 323,40","","",""
"2020/12/24 10:30:00","8 422 133,67","","",""
"2020/12/24 10:00:00","8 421 943,89","","",""
"2020/12/24 09:30:00","8 421 754,36","","",""
"2020/12/24 09:00:00","8 421 564,28","","",""
"2020/12/24 08:30:00","8 421 374,64","","",""
"2020/12/24 08:00:00","8 421 184,96","","",""
"2020/12/24 07:30:00","8 420 995,78","","",""
"2020/12/24 07:00:00","8 420 807,05","","",""
"2020/12/24 06:30:00","8 420 617,88","","",""
"2020/12/24 06:00:00","8 420 429,08","","",""
"2020/12/24 05:30:00","8 420 241,07","","",""
"2020/12/24 05:00:00","8 420 052,22","","",""
"2020/12/24 04:30:00","8 419 864,02","","",""
"2020/12/24 04:00:00","8 419 675,58","","",""
"2020/12/24 03:30:00","8 419 486,50","","",""
"2020/12/24 03:00:00","8 419 297,74","","",""
"2020/12/24 02:30:00","8 419 109,05","","",""
